"Título de trazado: Wetland-08_WL"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, kPa (LGR S/N: 21229472, SEN S/N: 21229472)","Temp, °C (LGR S/N: 21229472, SEN S/N: 21229472)","Acoplador separado (LGR S/N: 21229472)","Acoplador adjunto (LGR S/N: 21229472)","Host conectado (LGR S/N: 21229472)","Parado (LGR S/N: 21229472)","Final de archivo (LGR S/N: 21229472)"
1520,08/13/22 06:15:00 AM,66.903,6.573,,,,,
1521,08/13/22 06:30:00 AM,66.908,6.674,,,,,
1522,08/13/22 06:45:00 AM,66.939,6.674,,,,,
1523,08/13/22 07:00:00 AM,66.949,6.674,,,,,
1524,08/13/22 07:15:00 AM,66.934,6.573,,,,,
1525,08/13/22 07:30:00 AM,66.965,6.573,,,,,
1526,08/13/22 07:45:00 AM,66.980,6.471,,,,,
1527,08/13/22 08:00:00 AM,66.996,6.370,,,,,
1528,08/13/22 08:15:00 AM,66.985,6.370,,,,,
1529,08/13/22 08:30:00 AM,67.037,6.370,,,,,
1530,08/13/22 08:45:00 AM,67.037,6.370,,,,,
1531,08/13/22 09:00:00 AM,67.036,6.573,,,,,
1532,08/13/22 09:15:00 AM,67.042,6.674,,,,,
1533,08/13/22 09:30:00 AM,67.062,6.674,,,,,
1534,08/13/22 09:45:00 AM,67.062,6.674,,,,,
1535,08/13/22 10:00:00 AM,67.077,6.775,,,,,
1536,08/13/22 10:15:00 AM,67.067,6.775,,,,,
1537,08/13/22 10:30:00 AM,67.072,6.674,,,,,
1538,08/13/22 10:45:00 AM,67.067,6.775,,,,,
1539,08/13/22 11:00:00 AM,67.077,6.775,,,,,
1540,08/13/22 11:15:00 AM,67.067,6.775,,,,,
1541,08/13/22 11:30:00 AM,67.047,6.775,,,,,
1542,08/13/22 11:45:00 AM,67.057,6.775,,,,,
1543,08/13/22 12:00:00 PM,67.047,6.775,,,,,
1544,08/13/22 12:15:00 PM,67.047,6.775,,,,,
1545,08/13/22 12:30:00 PM,67.030,7.481,,,,,
1546,08/13/22 12:45:00 PM,67.036,7.381,,,,,
1547,08/13/22 01:00:00 PM,67.015,7.179,,,,,
1548,08/13/22 01:15:00 PM,67.000,7.079,,,,,
1549,08/13/22 01:30:00 PM,67.000,7.079,,,,,
1550,08/13/22 01:45:00 PM,66.985,6.978,,,,,
1551,08/13/22 02:00:00 PM,66.975,6.978,,,,,
1552,08/13/22 02:15:00 PM,66.939,7.079,,,,,
1553,08/13/22 02:30:00 PM,66.944,6.978,,,,,
1554,08/13/22 02:45:00 PM,66.963,7.782,,,,,
1555,08/13/22 03:00:00 PM,66.938,7.481,,,,,
1556,08/13/22 03:15:00 PM,66.920,8.382,,,,,
1557,08/13/22 03:30:00 PM,66.910,8.382,,,,,
1558,08/13/22 03:45:00 PM,66.855,7.882,,,,,
1559,08/13/22 04:00:00 PM,66.845,7.682,,,,,
1560,08/13/22 04:15:00 PM,66.851,7.582,,,,,
1561,08/13/22 04:30:00 PM,66.846,7.481,,,,,
1562,08/13/22 04:45:00 PM,66.846,7.481,,,,,
1563,08/13/22 05:00:00 PM,66.861,7.582,,,,,
1564,08/13/22 05:15:00 PM,66.861,7.782,,,,,
1565,08/13/22 05:30:00 PM,66.882,7.582,,,,,
1566,08/13/22 05:45:00 PM,66.866,7.481,,,,,
1567,08/13/22 06:00:00 PM,66.866,7.481,,,,,
1568,08/13/22 06:15:00 PM,66.887,7.481,,,,,
1569,08/13/22 06:30:00 PM,66.922,7.983,,,,,
1570,08/13/22 06:45:00 PM,66.937,8.082,,,,,
1571,08/13/22 07:00:00 PM,66.937,7.882,,,,,
1572,08/13/22 07:15:00 PM,66.938,7.682,,,,,
1573,08/13/22 07:30:00 PM,66.927,7.682,,,,,
1574,08/13/22 07:45:00 PM,66.938,7.682,,,,,
1575,08/13/22 08:00:00 PM,66.943,7.582,,,,,
1576,08/13/22 08:15:00 PM,66.963,7.582,,,,,
1577,08/13/22 08:30:00 PM,66.963,7.582,,,,,
1578,08/13/22 08:45:00 PM,66.963,7.582,,,,,
1579,08/13/22 09:00:00 PM,66.974,7.582,,,,,
1580,08/13/22 09:15:00 PM,66.994,7.582,,,,,
1581,08/13/22 09:30:00 PM,67.010,7.481,,,,,
1582,08/13/22 09:45:00 PM,67.035,7.582,,,,,
1583,08/13/22 10:00:00 PM,67.056,7.582,,,,,
1584,08/13/22 10:15:00 PM,67.056,7.582,,,,,
1585,08/13/22 10:30:00 PM,67.066,7.582,,,,,
1586,08/13/22 10:45:00 PM,67.056,7.582,,,,,
1587,08/13/22 11:00:00 PM,67.076,7.582,,,,,
1588,08/13/22 11:15:00 PM,67.066,7.582,,,,,
1589,08/13/22 11:30:00 PM,67.066,7.582,,,,,
1590,08/13/22 11:45:00 PM,67.045,7.582,,,,,
1591,08/14/22 12:00:00 AM,67.045,7.582,,,,,
1592,08/14/22 12:15:00 AM,67.025,7.582,,,,,
1593,08/14/22 12:30:00 AM,67.004,7.582,,,,,
1594,08/14/22 12:45:00 AM,66.984,7.582,,,,,
1595,08/14/22 01:00:00 AM,66.974,7.582,,,,,
1596,08/14/22 01:15:00 AM,66.974,7.582,,,,,
1597,08/14/22 01:30:00 AM,66.963,7.582,,,,,
1598,08/14/22 01:45:00 AM,66.943,7.582,,,,,
1599,08/14/22 02:00:00 AM,66.922,7.582,,,,,
1600,08/14/22 02:15:00 AM,66.907,7.481,,,,,
1601,08/14/22 02:30:00 AM,66.887,7.481,,,,,
1602,08/14/22 02:45:00 AM,66.882,7.381,,,,,
1603,08/14/22 03:00:00 AM,66.877,7.481,,,,,
1604,08/14/22 03:15:00 AM,66.856,7.280,,,,,
1605,08/14/22 03:30:00 AM,66.851,7.381,,,,,
1606,08/14/22 03:45:00 AM,66.841,7.381,,,,,
1607,08/14/22 04:00:00 AM,66.841,7.381,,,,,
1608,08/14/22 04:15:00 AM,66.847,7.079,,,,,
1609,08/14/22 04:30:00 AM,66.842,6.978,,,,,
1610,08/14/22 04:45:00 AM,66.836,7.079,,,,,
1611,08/14/22 05:00:00 AM,66.831,7.179,,,,,
1612,08/14/22 05:15:00 AM,66.841,7.179,,,,,
1613,08/14/22 05:30:00 AM,66.836,7.079,,,,,
1614,08/14/22 05:45:00 AM,66.852,7.179,,,,,
1615,08/14/22 06:00:00 AM,66.857,6.877,,,,,
1616,08/14/22 06:15:00 AM,66.862,6.978,,,,,
1617,08/14/22 06:30:00 AM,66.878,6.877,,,,,
1618,08/14/22 06:45:00 AM,66.883,6.978,,,,,
1619,08/14/22 07:00:00 AM,66.888,6.877,,,,,
1620,08/14/22 07:15:00 AM,66.898,6.877,,,,,
1621,08/14/22 07:30:00 AM,66.903,6.978,,,,,
1622,08/14/22 07:45:00 AM,66.928,7.079,,,,,
1623,08/14/22 08:00:00 AM,66.934,6.978,,,,,
1624,08/14/22 08:15:00 AM,66.970,6.877,,,,,
1625,08/14/22 08:30:00 AM,66.965,6.775,,,,,
1626,08/14/22 08:45:00 AM,66.985,6.775,,,,,
1627,08/14/22 09:00:00 AM,66.985,6.775,,,,,
1628,08/14/22 09:15:00 AM,66.980,6.877,,,,,
1629,08/14/22 09:30:00 AM,66.995,6.978,,,,,
1630,08/14/22 09:45:00 AM,67.010,7.079,,,,,
1631,08/14/22 10:00:00 AM,67.000,7.079,,,,,
1632,08/14/22 10:15:00 AM,66.990,7.079,,,,,
1633,08/14/22 10:30:00 AM,67.005,7.179,,,,,
1634,08/14/22 10:45:00 AM,67.015,7.179,,,,,
1635,08/14/22 11:00:00 AM,66.995,7.179,,,,,
1636,08/14/22 11:15:00 AM,67.015,7.179,,,,,
1637,08/14/22 11:30:00 AM,66.995,7.179,,,,,
1638,08/14/22 11:45:00 AM,66.985,7.179,,,,,
1639,08/14/22 12:00:00 PM,66.995,7.179,,,,,
1640,08/14/22 12:15:00 PM,66.979,7.280,,,,,
1641,08/14/22 12:30:00 PM,66.969,7.280,,,,,
1642,08/14/22 12:45:00 PM,66.969,7.280,,,,,
1643,08/14/22 01:00:00 PM,66.949,7.280,,,,,
1644,08/14/22 01:15:00 PM,66.949,7.280,,,,,
1645,08/14/22 01:30:00 PM,66.928,7.280,,,,,
1646,08/14/22 01:45:00 PM,66.918,7.280,,,,,
1647,08/14/22 02:00:00 PM,66.908,7.280,,,,,
1648,08/14/22 02:15:00 PM,66.902,7.582,,,,,
1649,08/14/22 02:30:00 PM,66.866,7.481,,,,,
1650,08/14/22 02:45:00 PM,66.861,7.381,,,,,
1651,08/14/22 03:00:00 PM,66.831,7.381,,,,,
1652,08/14/22 03:15:00 PM,66.820,7.381,,,,,
1653,08/14/22 03:30:00 PM,66.820,7.381,,,,,
1654,08/14/22 03:45:00 PM,66.810,7.381,,,,,
1655,08/14/22 04:00:00 PM,66.810,7.381,,,,,
1656,08/14/22 04:15:00 PM,66.800,7.381,,,,,
1657,08/14/22 04:30:00 PM,66.820,7.381,,,,,
1658,08/14/22 04:45:00 PM,66.810,7.381,,,,,
1659,08/14/22 05:00:00 PM,66.800,7.381,,,,,
1660,08/14/22 05:15:00 PM,66.814,7.882,,,,,
1661,08/14/22 05:30:00 PM,66.814,8.082,,,,,
1662,08/14/22 05:45:00 PM,66.824,7.882,,,,,
1663,08/14/22 06:00:00 PM,66.830,7.782,,,,,
1664,08/14/22 06:15:00 PM,66.835,7.682,,,,,
1665,08/14/22 06:30:00 PM,66.825,7.682,,,,,
1666,08/14/22 06:45:00 PM,66.845,7.682,,,,,
1667,08/14/22 07:00:00 PM,66.856,7.682,,,,,
1668,08/14/22 07:15:00 PM,66.854,8.282,,,,,
1669,08/14/22 07:30:00 PM,66.860,8.182,,,,,
1670,08/14/22 07:45:00 PM,66.855,8.082,,,,,
1671,08/14/22 08:00:00 PM,66.870,7.983,,,,,
1672,08/14/22 08:15:00 PM,66.896,7.882,,,,,
1673,08/14/22 08:30:00 PM,66.917,7.882,,,,,
1674,08/14/22 08:45:00 PM,66.912,7.782,,,,,
1675,08/14/22 09:00:00 PM,66.922,7.782,,,,,
1676,08/14/22 09:15:00 PM,66.932,7.782,,,,,
1677,08/14/22 09:30:00 PM,66.943,7.782,,,,,
1678,08/14/22 09:45:00 PM,66.953,7.782,,,,,
1679,08/14/22 10:00:00 PM,66.932,7.782,,,,,
1680,08/14/22 10:15:00 PM,66.953,7.782,,,,,
1681,08/14/22 10:30:00 PM,66.943,7.782,,,,,
1682,08/14/22 10:45:00 PM,66.953,7.782,,,,,
1683,08/14/22 11:00:00 PM,66.963,7.782,,,,,
1684,08/14/22 11:15:00 PM,66.953,7.782,,,,,
1685,08/14/22 11:30:00 PM,66.963,7.782,,,,,
1686,08/14/22 11:45:00 PM,66.943,7.782,,,,,
1687,08/15/22 12:00:00 AM,66.943,7.782,,,,,
1688,08/15/22 12:15:00 AM,66.932,7.782,,,,,
1689,08/15/22 12:30:00 AM,66.922,7.782,,,,,
1690,08/15/22 12:45:00 AM,66.912,7.782,,,,,
1691,08/15/22 01:00:00 AM,66.912,7.782,,,,,
1692,08/15/22 01:15:00 AM,66.891,7.782,,,,,
1693,08/15/22 01:30:00 AM,66.881,7.782,,,,,
1694,08/15/22 01:45:00 AM,66.850,7.782,,,,,
1695,08/15/22 02:00:00 AM,66.871,7.782,,,,,
1696,08/15/22 02:15:00 AM,66.850,7.782,,,,,
1697,08/15/22 02:30:00 AM,66.840,7.782,,,,,
1698,08/15/22 02:45:00 AM,66.850,7.782,,,,,
1699,08/15/22 03:00:00 AM,66.830,7.782,,,,,
1700,08/15/22 03:15:00 AM,66.809,7.782,,,,,
1701,08/15/22 03:30:00 AM,66.809,7.782,,,,,
1702,08/15/22 03:45:00 AM,66.799,7.782,,,,,
1703,08/15/22 04:00:00 AM,66.779,7.782,,,,,
1704,08/15/22 04:15:00 AM,66.789,7.782,,,,,
1705,08/15/22 04:30:00 AM,66.779,7.582,,,,,
1706,08/15/22 04:45:00 AM,66.769,7.582,,,,,
1707,08/15/22 05:00:00 AM,66.774,7.682,,,,,
1708,08/15/22 05:15:00 AM,66.774,7.682,,,,,
1709,08/15/22 05:30:00 AM,66.779,7.582,,,,,
1710,08/15/22 05:45:00 AM,66.779,7.582,,,,,
1711,08/15/22 06:00:00 AM,66.800,7.582,,,,,
1712,08/15/22 06:15:00 AM,66.810,7.582,,,,,
1713,08/15/22 06:30:00 AM,66.804,7.682,,,,,
1714,08/15/22 06:45:00 AM,66.815,7.682,,,,,
1715,08/15/22 07:00:00 AM,66.815,7.682,,,,,
1716,08/15/22 07:15:00 AM,66.825,7.481,,,,,
1717,08/15/22 07:30:00 AM,66.836,7.481,,,,,
1718,08/15/22 07:45:00 AM,66.856,7.481,,,,,
1719,08/15/22 08:00:00 AM,66.861,7.582,,,,,
1720,08/15/22 08:15:00 AM,66.872,7.381,,,,,
1721,08/15/22 08:30:00 AM,66.882,7.381,,,,,
1722,08/15/22 08:45:00 AM,66.892,7.381,,,,,
1723,08/15/22 09:00:00 AM,66.897,7.481,,,,,
1724,08/15/22 09:15:00 AM,66.918,7.481,,,,,
1725,08/15/22 09:30:00 AM,66.912,7.582,,,,,
1726,08/15/22 09:45:00 AM,66.912,7.582,,,,,
1727,08/15/22 10:00:00 AM,66.912,7.582,,,,,
1728,08/15/22 10:15:00 AM,66.912,7.582,,,,,
1729,08/15/22 10:30:00 AM,66.912,7.582,,,,,
1730,08/15/22 10:45:00 AM,66.922,7.582,,,,,
1731,08/15/22 11:00:00 AM,66.912,7.582,,,,,
1732,08/15/22 11:15:00 AM,66.922,7.582,,,,,
1733,08/15/22 11:30:00 AM,66.907,7.481,,,,,
1734,08/15/22 11:45:00 AM,66.892,7.582,,,,,
1735,08/15/22 12:00:00 PM,66.882,7.582,,,,,
1736,08/15/22 12:15:00 PM,66.892,7.582,,,,,
1737,08/15/22 12:30:00 PM,66.882,7.582,,,,,
1738,08/15/22 12:45:00 PM,66.871,7.582,,,,,
1739,08/15/22 01:00:00 PM,66.851,7.582,,,,,
1740,08/15/22 01:15:00 PM,66.851,7.582,,,,,
1741,08/15/22 01:30:00 PM,66.841,7.582,,,,,
1742,08/15/22 01:45:00 PM,66.825,7.682,,,,,
1743,08/15/22 02:00:00 PM,66.804,7.682,,,,,
1744,08/15/22 02:15:00 PM,66.794,7.682,,,,,
1745,08/15/22 02:30:00 PM,66.774,7.682,,,,,
1746,08/15/22 02:45:00 PM,66.774,7.682,,,,,
1747,08/15/22 03:00:00 PM,66.759,7.582,,,,,
1748,08/15/22 03:15:00 PM,66.779,7.582,,,,,
1749,08/15/22 03:30:00 PM,66.768,7.782,,,,,
1750,08/15/22 03:45:00 PM,66.758,7.983,,,,,
1751,08/15/22 04:00:00 PM,66.763,7.882,,,,,
1752,08/15/22 04:15:00 PM,66.748,7.782,,,,,
1753,08/15/22 04:30:00 PM,66.758,7.782,,,,,
1754,08/15/22 04:45:00 PM,66.738,7.782,,,,,
1755,08/15/22 05:00:00 PM,66.733,7.682,,,,,
1756,08/15/22 05:15:00 PM,66.712,7.682,,,,,
1757,08/15/22 05:30:00 PM,66.723,7.682,,,,,
1758,08/15/22 05:45:00 PM,66.712,7.682,,,,,
1759,08/15/22 06:00:00 PM,66.712,7.682,,,,,
1760,08/15/22 06:15:00 PM,66.717,7.782,,,,,
1761,08/15/22 06:30:00 PM,66.738,7.782,,,,,
1762,08/15/22 06:45:00 PM,66.763,7.682,,,,,
1763,08/15/22 07:00:00 PM,66.763,7.682,,,,,
1764,08/15/22 07:15:00 PM,66.784,7.682,,,,,
1765,08/15/22 07:30:00 PM,66.784,7.682,,,,,
1766,08/15/22 07:45:00 PM,66.784,7.682,,,,,
1767,08/15/22 08:00:00 PM,66.804,7.682,,,,,
1768,08/15/22 08:15:00 PM,66.804,7.682,,,,,
1769,08/15/22 08:30:00 PM,66.825,7.682,,,,,
1770,08/15/22 08:45:00 PM,66.845,7.682,,,,,
1771,08/15/22 09:00:00 PM,66.845,7.682,,,,,
1772,08/15/22 09:15:00 PM,66.856,7.682,,,,,
1773,08/15/22 09:30:00 PM,66.856,7.481,,,,,
1774,08/15/22 09:45:00 PM,66.872,7.381,,,,,
1775,08/15/22 10:00:00 PM,66.877,7.481,,,,,
1776,08/15/22 10:15:00 PM,66.892,7.582,,,,,
1777,08/15/22 10:30:00 PM,66.887,7.481,,,,,
1778,08/15/22 10:45:00 PM,66.913,7.381,,,,,
1779,08/15/22 11:00:00 PM,66.907,7.481,,,,,
1780,08/15/22 11:15:00 PM,66.887,7.481,,,,,
1781,08/15/22 11:30:00 PM,66.877,7.481,,,,,
1782,08/15/22 11:45:00 PM,66.872,7.381,,,,,
1783,08/16/22 12:00:00 AM,66.877,7.280,,,,,
1784,08/16/22 12:15:00 AM,66.856,7.280,,,,,
1785,08/16/22 12:30:00 AM,66.846,7.280,,,,,
1786,08/16/22 12:45:00 AM,66.821,7.179,,,,,
1787,08/16/22 01:00:00 AM,66.821,7.179,,,,,
1788,08/16/22 01:15:00 AM,66.811,7.179,,,,,
1789,08/16/22 01:30:00 AM,66.795,7.280,,,,,
1790,08/16/22 01:45:00 AM,66.775,7.280,,,,,
1791,08/16/22 02:00:00 AM,66.770,7.179,,,,,
1792,08/16/22 02:15:00 AM,66.759,7.179,,,,,
1793,08/16/22 02:30:00 AM,66.749,7.179,,,,,
1794,08/16/22 02:45:00 AM,66.744,7.280,,,,,
1795,08/16/22 03:00:00 AM,66.754,7.280,,,,,
1796,08/16/22 03:15:00 AM,66.739,7.179,,,,,
1797,08/16/22 03:30:00 AM,66.713,7.079,,,,,
1798,08/16/22 03:45:00 AM,66.713,7.079,,,,,
1799,08/16/22 04:00:00 AM,66.729,7.179,,,,,
1800,08/16/22 04:15:00 AM,66.724,6.877,,,,,
1801,08/16/22 04:30:00 AM,66.724,6.877,,,,,
1802,08/16/22 04:45:00 AM,66.724,6.877,,,,,
1803,08/16/22 05:00:00 AM,66.729,6.978,,,,,
1804,08/16/22 05:15:00 AM,66.724,7.079,,,,,
1805,08/16/22 05:30:00 AM,66.734,7.079,,,,,
1806,08/16/22 05:45:00 AM,66.734,6.877,,,,,
1807,08/16/22 06:00:00 AM,66.734,6.877,,,,,
1808,08/16/22 06:15:00 AM,66.739,6.775,,,,,
1809,08/16/22 06:30:00 AM,66.744,6.877,,,,,
1810,08/16/22 06:45:00 AM,66.734,6.877,,,,,
1811,08/16/22 07:00:00 AM,66.760,6.573,,,,,
1812,08/16/22 07:15:00 AM,66.770,6.573,,,,,
1813,08/16/22 07:30:00 AM,66.765,6.471,,,,,
1814,08/16/22 07:45:00 AM,66.786,6.471,,,,,
1815,08/16/22 08:00:00 AM,66.796,6.471,,,,,
1816,08/16/22 08:15:00 AM,66.816,6.471,,,,,
1817,08/16/22 08:30:00 AM,66.816,6.471,,,,,
1818,08/16/22 08:45:00 AM,66.837,6.471,,,,,
1819,08/16/22 09:00:00 AM,66.842,6.573,,,,,
1820,08/16/22 09:15:00 AM,66.832,6.573,,,,,
1821,08/16/22 09:30:00 AM,66.852,6.573,,,,,
1822,08/16/22 09:45:00 AM,66.862,6.573,,,,,
1823,08/16/22 10:00:00 AM,66.857,6.674,,,,,
1824,08/16/22 10:15:00 AM,66.873,6.775,,,,,
1825,08/16/22 10:30:00 AM,66.878,6.877,,,,,
1826,08/16/22 10:45:00 AM,66.862,6.978,,,,,
1827,08/16/22 11:00:00 AM,66.852,6.978,,,,,
1828,08/16/22 11:15:00 AM,66.847,7.079,,,,,
1829,08/16/22 11:30:00 AM,66.847,7.079,,,,,
1830,08/16/22 11:45:00 AM,66.836,7.079,,,,,
1831,08/16/22 12:00:00 PM,66.836,7.079,,,,,
1832,08/16/22 12:15:00 PM,66.811,7.179,,,,,
1833,08/16/22 12:30:00 PM,66.821,7.179,,,,,
1834,08/16/22 12:45:00 PM,66.800,7.179,,,,,
1835,08/16/22 01:00:00 PM,66.790,7.179,,,,,
1836,08/16/22 01:15:00 PM,66.770,7.179,,,,,
1837,08/16/22 01:30:00 PM,66.749,7.179,,,,,
1838,08/16/22 01:45:00 PM,66.739,7.179,,,,,
1839,08/16/22 02:00:00 PM,66.759,7.179,,,,,
1840,08/16/22 02:15:00 PM,66.739,7.381,,,,,
1841,08/16/22 02:30:00 PM,66.762,8.082,,,,,
1842,08/16/22 02:45:00 PM,66.753,7.882,,,,,
1843,08/16/22 03:00:00 PM,66.743,7.682,,,,,
1844,08/16/22 03:15:00 PM,66.738,7.582,,,,,
1845,08/16/22 03:30:00 PM,66.723,7.481,,,,,
1846,08/16/22 03:45:00 PM,66.726,8.182,,,,,
1847,08/16/22 04:00:00 PM,66.727,7.983,,,,,
1848,08/16/22 04:15:00 PM,66.717,7.782,,,,,
1849,08/16/22 04:30:00 PM,66.723,7.682,,,,,
1850,08/16/22 04:45:00 PM,66.697,7.582,,,,,
1851,08/16/22 05:00:00 PM,66.707,7.582,,,,,
1852,08/16/22 05:15:00 PM,66.697,7.582,,,,,
1853,08/16/22 05:30:00 PM,66.715,8.382,,,,,
1854,08/16/22 05:45:00 PM,66.721,8.082,,,,,
1855,08/16/22 06:00:00 PM,66.722,7.882,,,,,
1856,08/16/22 06:15:00 PM,66.738,7.782,,,,,
1857,08/16/22 06:30:00 PM,66.743,7.682,,,,,
1858,08/16/22 06:45:00 PM,66.753,7.682,,,,,
1859,08/16/22 07:00:00 PM,66.743,7.682,,,,,
1860,08/16/22 07:15:00 PM,66.748,7.582,,,,,
1861,08/16/22 07:30:00 PM,66.748,7.582,,,,,
1862,08/16/22 07:45:00 PM,66.769,7.582,,,,,
1863,08/16/22 08:00:00 PM,66.769,7.582,,,,,
1864,08/16/22 08:15:00 PM,66.779,7.582,,,,,
1865,08/16/22 08:30:00 PM,66.789,7.582,,,,,
1866,08/16/22 08:45:00 PM,66.800,7.582,,,,,
1867,08/16/22 09:00:00 PM,66.800,7.582,,,,,
1868,08/16/22 09:15:00 PM,66.815,7.682,,,,,
1869,08/16/22 09:30:00 PM,66.825,7.682,,,,,
1870,08/16/22 09:45:00 PM,66.835,7.682,,,,,
1871,08/16/22 10:00:00 PM,66.845,7.682,,,,,
1872,08/16/22 10:15:00 PM,66.845,7.682,,,,,
1873,08/16/22 10:30:00 PM,66.845,7.682,,,,,
1874,08/16/22 10:45:00 PM,66.856,7.682,,,,,
1875,08/16/22 11:00:00 PM,66.866,7.682,,,,,
1876,08/16/22 11:15:00 PM,66.856,7.682,,,,,
1877,08/16/22 11:30:00 PM,66.856,7.682,,,,,
1878,08/16/22 11:45:00 PM,66.835,7.682,,,,,
1879,08/17/22 12:00:00 AM,66.835,7.682,,,,,
1880,08/17/22 12:15:00 AM,66.835,7.682,,,,,
1881,08/17/22 12:30:00 AM,66.840,7.782,,,,,
1882,08/17/22 12:45:00 AM,66.820,7.782,,,,,
1883,08/17/22 01:00:00 AM,66.809,7.782,,,,,
1884,08/17/22 01:15:00 AM,66.799,7.782,,,,,
1885,08/17/22 01:30:00 AM,66.779,7.782,,,,,
1886,08/17/22 01:45:00 AM,66.768,7.782,,,,,
1887,08/17/22 02:00:00 AM,66.748,7.782,,,,,
1888,08/17/22 02:15:00 AM,66.748,7.782,,,,,
1889,08/17/22 02:30:00 AM,66.758,7.782,,,,,
1890,08/17/22 02:45:00 AM,66.748,7.782,,,,,
1891,08/17/22 03:00:00 AM,66.748,7.782,,,,,
1892,08/17/22 03:15:00 AM,66.738,7.782,,,,,
1893,08/17/22 03:30:00 AM,66.727,7.782,,,,,
1894,08/17/22 03:45:00 AM,66.717,7.782,,,,,
1895,08/17/22 04:00:00 AM,66.707,7.782,,,,,
1896,08/17/22 04:15:00 AM,66.717,7.782,,,,,
1897,08/17/22 04:30:00 AM,66.717,7.782,,,,,
1898,08/17/22 04:45:00 AM,66.727,7.782,,,,,
1899,08/17/22 05:00:00 AM,66.738,7.782,,,,,
1900,08/17/22 05:15:00 AM,66.748,7.782,,,,,
1901,08/17/22 05:30:00 AM,66.738,7.782,,,,,
1902,08/17/22 05:45:00 AM,66.748,7.782,,,,,
1903,08/17/22 06:00:00 AM,66.758,7.782,,,,,
1904,08/17/22 06:15:00 AM,66.768,7.782,,,,,
1905,08/17/22 06:30:00 AM,66.789,7.782,,,,,
1906,08/17/22 06:45:00 AM,66.789,7.782,,,,,
1907,08/17/22 07:00:00 AM,66.804,7.682,,,,,
1908,08/17/22 07:15:00 AM,66.815,7.682,,,,,
1909,08/17/22 07:30:00 AM,66.825,7.682,,,,,
1910,08/17/22 07:45:00 AM,66.841,7.582,,,,,
1911,08/17/22 08:00:00 AM,66.861,7.582,,,,,
1912,08/17/22 08:15:00 AM,66.866,7.481,,,,,
1913,08/17/22 08:30:00 AM,66.877,7.481,,,,,
1914,08/17/22 08:45:00 AM,66.897,7.481,,,,,
1915,08/17/22 09:00:00 AM,66.897,7.481,,,,,
1916,08/17/22 09:15:00 AM,66.918,7.481,,,,,
1917,08/17/22 09:30:00 AM,66.928,7.481,,,,,
1918,08/17/22 09:45:00 AM,66.928,7.481,,,,,
1919,08/17/22 10:00:00 AM,66.928,7.481,,,,,
1920,08/17/22 10:15:00 AM,66.923,7.381,,,,,
1921,08/17/22 10:30:00 AM,66.918,7.481,,,,,
1922,08/17/22 10:45:00 AM,66.918,7.481,,,,,
1923,08/17/22 11:00:00 AM,66.907,7.481,,,,,
1924,08/17/22 11:15:00 AM,66.907,7.481,,,,,
1925,08/17/22 11:30:00 AM,66.907,7.481,,,,,
1926,08/17/22 11:45:00 AM,66.892,7.582,,,,,
1927,08/17/22 12:00:00 PM,66.882,7.582,,,,,
1928,08/17/22 12:15:00 PM,66.851,7.582,,,,,
1929,08/17/22 12:30:00 PM,66.841,7.582,,,,,
1930,08/17/22 12:45:00 PM,66.841,7.582,,,,,
1931,08/17/22 01:00:00 PM,66.830,7.582,,,,,
1932,08/17/22 01:15:00 PM,66.820,7.582,,,,,
1933,08/17/22 01:30:00 PM,66.800,7.582,,,,,
1934,08/17/22 01:45:00 PM,66.769,7.582,,,,,
1935,08/17/22 02:00:00 PM,66.769,7.582,,,,,
1936,08/17/22 02:15:00 PM,66.728,7.582,,,,,
1937,08/17/22 02:30:00 PM,66.702,7.481,,,,,
1938,08/17/22 02:45:00 PM,66.713,7.481,,,,,
1939,08/17/22 03:00:00 PM,66.672,7.481,,,,,
1940,08/17/22 03:15:00 PM,66.668,8.879,,,,,
1941,08/17/22 03:30:00 PM,66.669,8.481,,,,,
1942,08/17/22 03:45:00 PM,66.655,8.182,,,,,
1943,08/17/22 04:00:00 PM,66.650,9.373,,,,,
1944,08/17/22 04:15:00 PM,66.676,9.275,,,,,
1945,08/17/22 04:30:00 PM,66.667,9.077,,,,,
1946,08/17/22 04:45:00 PM,66.648,8.680,,,,,
1947,08/17/22 05:00:00 PM,66.674,8.382,,,,,
1948,08/17/22 05:15:00 PM,66.680,8.282,,,,,
1949,08/17/22 05:30:00 PM,66.685,8.182,,,,,
1950,08/17/22 05:45:00 PM,66.711,8.082,,,,,
1951,08/17/22 06:00:00 PM,66.696,7.983,,,,,
1952,08/17/22 06:15:00 PM,66.717,7.983,,,,,
1953,08/17/22 06:30:00 PM,66.706,7.983,,,,,
1954,08/17/22 06:45:00 PM,66.717,7.983,,,,,
1955,08/17/22 07:00:00 PM,66.727,7.983,,,,,
1956,08/17/22 07:15:00 PM,66.747,7.983,,,,,
1957,08/17/22 07:30:00 PM,66.795,9.176,,,,,
1958,08/17/22 07:45:00 PM,66.796,8.779,,,,,
1959,08/17/22 08:00:00 PM,66.782,8.481,,,,,
1960,08/17/22 08:15:00 PM,66.782,8.282,,,,,
1961,08/17/22 08:30:00 PM,66.808,8.182,,,,,
1962,08/17/22 08:45:00 PM,66.829,8.182,,,,,
1963,08/17/22 09:00:00 PM,66.839,8.182,,,,,
