"Título de trazado: WL_Wetland07"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, kPa (LGR S/N: 21229464, SEN S/N: 21229464)","Temp, °C (LGR S/N: 21229464, SEN S/N: 21229464)","Acoplador separado (LGR S/N: 21229464)","Acoplador adjunto (LGR S/N: 21229464)","Host conectado (LGR S/N: 21229464)","Parado (LGR S/N: 21229464)","Final de archivo (LGR S/N: 21229464)"
1132,08/09/22 07:15:00 AM,65.975,5.347,,,,,
1133,08/09/22 07:30:00 AM,66.017,5.347,,,,,
1134,08/09/22 07:45:00 AM,66.028,5.347,,,,,
1135,08/09/22 08:00:00 AM,66.039,5.347,,,,,
1136,08/09/22 08:15:00 AM,66.060,5.347,,,,,
1137,08/09/22 08:30:00 AM,66.070,5.347,,,,,
1138,08/09/22 08:45:00 AM,66.070,5.347,,,,,
1139,08/09/22 09:00:00 AM,66.102,5.347,,,,,
1140,08/09/22 09:15:00 AM,66.081,5.347,,,,,
1141,08/09/22 09:30:00 AM,66.070,5.347,,,,,
1142,08/09/22 09:45:00 AM,66.070,5.347,,,,,
1143,08/09/22 10:00:00 AM,66.081,5.347,,,,,
1144,08/09/22 10:15:00 AM,66.102,5.347,,,,,
1145,08/09/22 10:30:00 AM,66.112,5.347,,,,,
1146,08/09/22 10:45:00 AM,66.127,5.450,,,,,
1147,08/09/22 11:00:00 AM,66.141,5.552,,,,,
1148,08/09/22 11:15:00 AM,66.155,5.655,,,,,
1149,08/09/22 11:30:00 AM,66.155,5.655,,,,,
1150,08/09/22 11:45:00 AM,66.144,5.655,,,,,
1151,08/09/22 12:00:00 PM,66.148,5.757,,,,,
1152,08/09/22 12:15:00 PM,66.162,5.860,,,,,
1153,08/09/22 12:30:00 PM,66.176,5.962,,,,,
1154,08/09/22 12:45:00 PM,66.187,5.962,,,,,
1155,08/09/22 01:00:00 PM,66.190,6.064,,,,,
1156,08/09/22 01:15:00 PM,66.169,6.064,,,,,
1157,08/09/22 01:30:00 PM,66.183,6.166,,,,,
1158,08/09/22 01:45:00 PM,66.173,6.166,,,,,
1159,08/09/22 02:00:00 PM,66.187,6.268,,,,,
1160,08/09/22 02:15:00 PM,66.187,6.268,,,,,
1161,08/09/22 02:30:00 PM,66.197,6.268,,,,,
1162,08/09/22 02:45:00 PM,66.201,6.370,,,,,
1163,08/09/22 03:00:00 PM,66.190,6.370,,,,,
1164,08/09/22 03:15:00 PM,66.169,6.370,,,,,
1165,08/09/22 03:30:00 PM,66.173,6.471,,,,,
1166,08/09/22 03:45:00 PM,66.173,6.471,,,,,
1167,08/09/22 04:00:00 PM,66.183,6.471,,,,,
1168,08/09/22 04:15:00 PM,66.176,6.573,,,,,
1169,08/09/22 04:30:00 PM,66.187,6.573,,,,,
1170,08/09/22 04:45:00 PM,66.187,6.573,,,,,
1171,08/09/22 05:00:00 PM,66.187,6.573,,,,,
1172,08/09/22 05:15:00 PM,66.201,6.674,,,,,
1173,08/09/22 05:30:00 PM,66.190,6.674,,,,,
1174,08/09/22 05:45:00 PM,66.211,6.674,,,,,
1175,08/09/22 06:00:00 PM,66.211,6.674,,,,,
1176,08/09/22 06:15:00 PM,66.211,6.674,,,,,
1177,08/09/22 06:30:00 PM,66.225,6.775,,,,,
1178,08/09/22 06:45:00 PM,66.225,6.775,,,,,
1179,08/09/22 07:00:00 PM,66.236,6.775,,,,,
1180,08/09/22 07:15:00 PM,66.243,6.674,,,,,
1181,08/09/22 07:30:00 PM,66.253,6.674,,,,,
1182,08/09/22 07:45:00 PM,66.274,6.674,,,,,
1183,08/09/22 08:00:00 PM,66.292,6.573,,,,,
1184,08/09/22 08:15:00 PM,66.292,6.573,,,,,
1185,08/09/22 08:30:00 PM,66.324,6.573,,,,,
1186,08/09/22 08:45:00 PM,66.334,6.573,,,,,
1187,08/09/22 09:00:00 PM,66.352,6.471,,,,,
1188,08/09/22 09:15:00 PM,66.363,6.471,,,,,
1189,08/09/22 09:30:00 PM,66.380,6.370,,,,,
1190,08/09/22 09:45:00 PM,66.401,6.370,,,,,
1191,08/09/22 10:00:00 PM,66.387,6.268,,,,,
1192,08/09/22 10:15:00 PM,66.387,6.268,,,,,
1193,08/09/22 10:30:00 PM,66.398,6.268,,,,,
1194,08/09/22 10:45:00 PM,66.405,6.166,,,,,
1195,08/09/22 11:00:00 PM,66.412,6.064,,,,,
1196,08/09/22 11:15:00 PM,66.454,6.064,,,,,
1197,08/09/22 11:30:00 PM,66.465,6.064,,,,,
1198,08/09/22 11:45:00 PM,66.493,5.962,,,,,
1199,08/10/22 12:00:00 AM,66.468,5.860,,,,,
1200,08/10/22 12:15:00 AM,66.475,5.757,,,,,
1201,08/10/22 12:30:00 AM,66.433,5.757,,,,,
1202,08/10/22 12:45:00 AM,66.419,5.655,,,,,
1203,08/10/22 01:00:00 AM,66.461,5.655,,,,,
1204,08/10/22 01:15:00 AM,66.500,5.552,,,,,
1205,08/10/22 01:30:00 AM,66.510,5.552,,,,,
1206,08/10/22 01:45:00 AM,66.531,5.552,,,,,
1207,08/10/22 02:00:00 AM,66.563,5.552,,,,,
1208,08/10/22 02:15:00 AM,66.552,5.552,,,,,
1209,08/10/22 02:30:00 AM,66.563,5.552,,,,,
1210,08/10/22 02:45:00 AM,66.563,5.552,,,,,
1211,08/10/22 03:00:00 AM,66.563,5.552,,,,,
1212,08/10/22 03:15:00 AM,66.573,5.552,,,,,
1213,08/10/22 03:30:00 AM,66.595,5.552,,,,,
1214,08/10/22 03:45:00 AM,66.616,5.552,,,,,
1215,08/10/22 04:00:00 AM,66.654,5.450,,,,,
1216,08/10/22 04:15:00 AM,66.686,5.450,,,,,
1217,08/10/22 04:30:00 AM,66.711,5.552,,,,,
1218,08/10/22 04:45:00 AM,66.718,5.450,,,,,
1219,08/10/22 05:00:00 AM,66.749,5.450,,,,,
1220,08/10/22 05:15:00 AM,66.749,5.450,,,,,
1221,08/10/22 05:30:00 AM,66.739,5.450,,,,,
1222,08/10/22 05:45:00 AM,66.760,5.450,,,,,
1223,08/10/22 06:00:00 AM,66.777,5.347,,,,,
1224,08/10/22 06:15:00 AM,66.777,5.347,,,,,
1225,08/10/22 06:30:00 AM,66.788,5.347,,,,,
1226,08/10/22 06:45:00 AM,66.809,5.347,,,,,
1227,08/10/22 07:00:00 AM,66.809,5.347,,,,,
1228,08/10/22 07:15:00 AM,66.830,5.347,,,,,
1229,08/10/22 07:30:00 AM,66.830,5.347,,,,,
1230,08/10/22 07:45:00 AM,66.844,5.450,,,,,
1231,08/10/22 08:00:00 AM,66.834,5.450,,,,,
1232,08/10/22 08:15:00 AM,66.851,5.347,,,,,
1233,08/10/22 08:30:00 AM,66.883,5.347,,,,,
1234,08/10/22 08:45:00 AM,66.883,5.347,,,,,
1235,08/10/22 09:00:00 AM,66.893,5.347,,,,,
1236,08/10/22 09:15:00 AM,66.883,5.347,,,,,
1237,08/10/22 09:30:00 AM,66.893,5.347,,,,,
1238,08/10/22 09:45:00 AM,66.925,5.347,,,,,
1239,08/10/22 10:00:00 AM,66.925,5.347,,,,,
1240,08/10/22 10:15:00 AM,66.967,5.347,,,,,
1241,08/10/22 10:30:00 AM,66.967,5.347,,,,,
1242,08/10/22 10:45:00 AM,66.957,5.347,,,,,
1243,08/10/22 11:00:00 AM,66.967,5.347,,,,,
1244,08/10/22 11:15:00 AM,66.946,5.347,,,,,
1245,08/10/22 11:30:00 AM,66.946,5.347,,,,,
1246,08/10/22 11:45:00 AM,66.946,5.347,,,,,
1247,08/10/22 12:00:00 PM,66.925,5.347,,,,,
1248,08/10/22 12:15:00 PM,66.936,5.347,,,,,
1249,08/10/22 12:30:00 PM,66.936,5.347,,,,,
1250,08/10/22 12:45:00 PM,66.925,5.347,,,,,
1251,08/10/22 01:00:00 PM,66.904,5.347,,,,,
1252,08/10/22 01:15:00 PM,66.904,5.347,,,,,
1253,08/10/22 01:30:00 PM,66.886,5.450,,,,,
1254,08/10/22 01:45:00 PM,66.886,5.450,,,,,
1255,08/10/22 02:00:00 PM,66.855,5.450,,,,,
1256,08/10/22 02:15:00 PM,66.802,5.450,,,,,
1257,08/10/22 02:30:00 PM,66.781,5.450,,,,,
1258,08/10/22 02:45:00 PM,66.770,5.450,,,,,
1259,08/10/22 03:00:00 PM,66.749,5.450,,,,,
1260,08/10/22 03:15:00 PM,66.739,5.450,,,,,
1261,08/10/22 03:30:00 PM,66.718,5.450,,,,,
1262,08/10/22 03:45:00 PM,66.686,5.450,,,,,
1263,08/10/22 04:00:00 PM,66.665,5.450,,,,,
1264,08/10/22 04:15:00 PM,66.623,5.450,,,,,
1265,08/10/22 04:30:00 PM,66.644,5.450,,,,,
1266,08/10/22 04:45:00 PM,66.644,5.450,,,,,
1267,08/10/22 05:00:00 PM,66.612,5.450,,,,,
1268,08/10/22 05:15:00 PM,66.591,5.450,,,,,
1269,08/10/22 05:30:00 PM,66.570,5.450,,,,,
1270,08/10/22 05:45:00 PM,66.559,5.450,,,,,
1271,08/10/22 06:00:00 PM,66.559,5.450,,,,,
1272,08/10/22 06:15:00 PM,66.559,5.450,,,,,
1273,08/10/22 06:30:00 PM,66.545,5.347,,,,,
1274,08/10/22 06:45:00 PM,66.545,5.347,,,,,
1275,08/10/22 07:00:00 PM,66.524,5.347,,,,,
1276,08/10/22 07:15:00 PM,66.538,5.450,,,,,
1277,08/10/22 07:30:00 PM,66.535,5.347,,,,,
1278,08/10/22 07:45:00 PM,66.538,5.450,,,,,
1279,08/10/22 08:00:00 PM,66.566,5.347,,,,,
1280,08/10/22 08:15:00 PM,66.598,5.347,,,,,
1281,08/10/22 08:30:00 PM,66.587,5.347,,,,,
1282,08/10/22 08:45:00 PM,66.598,5.347,,,,,
1283,08/10/22 09:00:00 PM,66.619,5.347,,,,,
1284,08/10/22 09:15:00 PM,66.661,5.347,,,,,
1285,08/10/22 09:30:00 PM,66.651,5.347,,,,,
1286,08/10/22 09:45:00 PM,66.672,5.347,,,,,
1287,08/10/22 10:00:00 PM,66.714,5.347,,,,,
1288,08/10/22 10:15:00 PM,66.767,5.347,,,,,
1289,08/10/22 10:30:00 PM,66.767,5.347,,,,,
1290,08/10/22 10:45:00 PM,66.798,5.347,,,,,
1291,08/10/22 11:00:00 PM,66.816,5.244,,,,,
1292,08/10/22 11:15:00 PM,66.820,5.347,,,,,
1293,08/10/22 11:30:00 PM,66.851,5.347,,,,,
1294,08/10/22 11:45:00 PM,66.858,5.244,,,,,
1295,08/11/22 12:00:00 AM,66.858,5.244,,,,,
1296,08/11/22 12:15:00 AM,66.872,5.347,,,,,
1297,08/11/22 12:30:00 AM,66.848,5.244,,,,,
1298,08/11/22 12:45:00 AM,66.826,5.244,,,,,
1299,08/11/22 01:00:00 AM,66.826,5.244,,,,,
1300,08/11/22 01:15:00 AM,66.795,5.244,,,,,
1301,08/11/22 01:30:00 AM,66.774,5.244,,,,,
1302,08/11/22 01:45:00 AM,66.742,5.244,,,,,
1303,08/11/22 02:00:00 AM,66.735,5.347,,,,,
1304,08/11/22 02:15:00 AM,66.714,5.347,,,,,
1305,08/11/22 02:30:00 AM,66.700,5.244,,,,,
1306,08/11/22 02:45:00 AM,66.700,5.244,,,,,
1307,08/11/22 03:00:00 AM,66.714,5.347,,,,,
1308,08/11/22 03:15:00 AM,66.700,5.244,,,,,
1309,08/11/22 03:30:00 AM,66.679,5.244,,,,,
1310,08/11/22 03:45:00 AM,66.661,5.347,,,,,
1311,08/11/22 04:00:00 AM,66.661,5.347,,,,,
1312,08/11/22 04:15:00 AM,66.661,5.347,,,,,
1313,08/11/22 04:30:00 AM,66.651,5.347,,,,,
1314,08/11/22 04:45:00 AM,66.647,5.244,,,,,
1315,08/11/22 05:00:00 AM,66.626,5.244,,,,,
1316,08/11/22 05:15:00 AM,66.615,5.244,,,,,
1317,08/11/22 05:30:00 AM,66.626,5.244,,,,,
1318,08/11/22 05:45:00 AM,66.615,5.244,,,,,
1319,08/11/22 06:00:00 AM,66.626,5.244,,,,,
1320,08/11/22 06:15:00 AM,66.626,5.244,,,,,
1321,08/11/22 06:30:00 AM,66.630,5.347,,,,,
1322,08/11/22 06:45:00 AM,66.636,5.244,,,,,
1323,08/11/22 07:00:00 AM,66.658,5.244,,,,,
1324,08/11/22 07:15:00 AM,66.668,5.244,,,,,
1325,08/11/22 07:30:00 AM,66.689,5.244,,,,,
1326,08/11/22 07:45:00 AM,66.721,5.244,,,,,
1327,08/11/22 08:00:00 AM,66.763,5.244,,,,,
1328,08/11/22 08:15:00 AM,66.774,5.244,,,,,
1329,08/11/22 08:30:00 AM,66.795,5.244,,,,,
1330,08/11/22 08:45:00 AM,66.837,5.244,,,,,
1331,08/11/22 09:00:00 AM,66.826,5.244,,,,,
1332,08/11/22 09:15:00 AM,66.805,5.244,,,,,
1333,08/11/22 09:30:00 AM,66.805,5.244,,,,,
1334,08/11/22 09:45:00 AM,66.805,5.244,,,,,
1335,08/11/22 10:00:00 AM,66.805,5.244,,,,,
1336,08/11/22 10:15:00 AM,66.774,5.244,,,,,
1337,08/11/22 10:30:00 AM,66.774,5.244,,,,,
1338,08/11/22 10:45:00 AM,66.753,5.244,,,,,
1339,08/11/22 11:00:00 AM,66.763,5.244,,,,,
1340,08/11/22 11:15:00 AM,66.763,5.244,,,,,
1341,08/11/22 11:30:00 AM,66.753,5.244,,,,,
1342,08/11/22 11:45:00 AM,66.753,5.244,,,,,
1343,08/11/22 12:00:00 PM,66.738,5.141,,,,,
1344,08/11/22 12:15:00 PM,66.738,5.141,,,,,
1345,08/11/22 12:30:00 PM,66.731,5.244,,,,,
1346,08/11/22 12:45:00 PM,66.700,5.244,,,,,
1347,08/11/22 01:00:00 PM,66.700,5.244,,,,,
1348,08/11/22 01:15:00 PM,66.689,5.244,,,,,
1349,08/11/22 01:30:00 PM,66.668,5.244,,,,,
1350,08/11/22 01:45:00 PM,66.658,5.244,,,,,
1351,08/11/22 02:00:00 PM,66.658,5.244,,,,,
1352,08/11/22 02:15:00 PM,66.636,5.244,,,,,
1353,08/11/22 02:30:00 PM,66.626,5.244,,,,,
1354,08/11/22 02:45:00 PM,66.630,5.347,,,,,
1355,08/11/22 03:00:00 PM,66.608,5.347,,,,,
1356,08/11/22 03:15:00 PM,66.577,5.347,,,,,
1357,08/11/22 03:30:00 PM,66.580,5.450,,,,,
1358,08/11/22 03:45:00 PM,66.570,5.450,,,,,
1359,08/11/22 04:00:00 PM,66.559,5.450,,,,,
1360,08/11/22 04:15:00 PM,66.542,5.552,,,,,
1361,08/11/22 04:30:00 PM,66.531,5.552,,,,,
1362,08/11/22 04:45:00 PM,66.510,5.552,,,,,
1363,08/11/22 05:00:00 PM,66.500,5.552,,,,,
1364,08/11/22 05:15:00 PM,66.510,5.552,,,,,
1365,08/11/22 05:30:00 PM,66.500,5.552,,,,,
1366,08/11/22 05:45:00 PM,66.500,5.552,,,,,
1367,08/11/22 06:00:00 PM,66.500,5.552,,,,,
1368,08/11/22 06:15:00 PM,66.468,5.552,,,,,
1369,08/11/22 06:30:00 PM,66.489,5.552,,,,,
1370,08/11/22 06:45:00 PM,66.489,5.552,,,,,
1371,08/11/22 07:00:00 PM,66.500,5.552,,,,,
1372,08/11/22 07:15:00 PM,66.500,5.552,,,,,
1373,08/11/22 07:30:00 PM,66.500,5.552,,,,,
1374,08/11/22 07:45:00 PM,66.500,5.552,,,,,
1375,08/11/22 08:00:00 PM,66.517,5.450,,,,,
1376,08/11/22 08:15:00 PM,66.506,5.450,,,,,
1377,08/11/22 08:30:00 PM,66.538,5.450,,,,,
1378,08/11/22 08:45:00 PM,66.538,5.450,,,,,
1379,08/11/22 09:00:00 PM,66.549,5.450,,,,,
1380,08/11/22 09:15:00 PM,66.538,5.450,,,,,
1381,08/11/22 09:30:00 PM,66.549,5.450,,,,,
1382,08/11/22 09:45:00 PM,66.556,5.347,,,,,
1383,08/11/22 10:00:00 PM,66.556,5.347,,,,,
1384,08/11/22 10:15:00 PM,66.566,5.347,,,,,
1385,08/11/22 10:30:00 PM,66.556,5.347,,,,,
1386,08/11/22 10:45:00 PM,66.577,5.347,,,,,
1387,08/11/22 11:00:00 PM,66.577,5.347,,,,,
1388,08/11/22 11:15:00 PM,66.556,5.347,,,,,
1389,08/11/22 11:30:00 PM,66.545,5.347,,,,,
1390,08/11/22 11:45:00 PM,66.566,5.347,,,,,
1391,08/12/22 12:00:00 AM,66.556,5.347,,,,,
1392,08/12/22 12:15:00 AM,66.545,5.347,,,,,
1393,08/12/22 12:30:00 AM,66.524,5.347,,,,,
1394,08/12/22 12:45:00 AM,66.524,5.347,,,,,
1395,08/12/22 01:00:00 AM,66.510,5.244,,,,,
1396,08/12/22 01:15:00 AM,66.492,5.347,,,,,
1397,08/12/22 01:30:00 AM,66.478,5.244,,,,,
1398,08/12/22 01:45:00 AM,66.457,5.244,,,,,
1399,08/12/22 02:00:00 AM,66.446,5.244,,,,,
1400,08/12/22 02:15:00 AM,66.425,5.244,,,,,
1401,08/12/22 02:30:00 AM,66.415,5.244,,,,,
1402,08/12/22 02:45:00 AM,66.425,5.244,,,,,
1403,08/12/22 03:00:00 AM,66.415,5.244,,,,,
1404,08/12/22 03:15:00 AM,66.404,5.244,,,,,
1405,08/12/22 03:30:00 AM,66.404,5.244,,,,,
1406,08/12/22 03:45:00 AM,66.425,5.244,,,,,
1407,08/12/22 04:00:00 AM,66.425,5.244,,,,,
1408,08/12/22 04:15:00 AM,66.404,5.244,,,,,
1409,08/12/22 04:30:00 AM,66.383,5.244,,,,,
1410,08/12/22 04:45:00 AM,66.394,5.244,,,,,
1411,08/12/22 05:00:00 AM,66.383,5.244,,,,,
1412,08/12/22 05:15:00 AM,66.383,5.244,,,,,
1413,08/12/22 05:30:00 AM,66.383,5.244,,,,,
1414,08/12/22 05:45:00 AM,66.394,5.244,,,,,
1415,08/12/22 06:00:00 AM,66.383,5.244,,,,,
1416,08/12/22 06:15:00 AM,66.373,5.244,,,,,
1417,08/12/22 06:30:00 AM,66.383,5.244,,,,,
1418,08/12/22 06:45:00 AM,66.373,5.244,,,,,
1419,08/12/22 07:00:00 AM,66.373,5.244,,,,,
1420,08/12/22 07:15:00 AM,66.373,5.244,,,,,
1421,08/12/22 07:30:00 AM,66.383,5.244,,,,,
1422,08/12/22 07:45:00 AM,66.394,5.244,,,,,
1423,08/12/22 08:00:00 AM,66.404,5.244,,,,,
1424,08/12/22 08:15:00 AM,66.415,5.244,,,,,
1425,08/12/22 08:30:00 AM,66.404,5.244,,,,,
1426,08/12/22 08:45:00 AM,66.411,5.141,,,,,
1427,08/12/22 09:00:00 AM,66.401,5.141,,,,,
1428,08/12/22 09:15:00 AM,66.422,5.141,,,,,
1429,08/12/22 09:30:00 AM,66.446,5.244,,,,,
1430,08/12/22 09:45:00 AM,66.446,5.244,,,,,
1431,08/12/22 10:00:00 AM,66.478,5.244,,,,,
1432,08/12/22 10:15:00 AM,66.446,5.244,,,,,
1433,08/12/22 10:30:00 AM,66.471,5.347,,,,,
1434,08/12/22 10:45:00 AM,66.461,5.347,,,,,
1435,08/12/22 11:00:00 AM,66.454,5.450,,,,,
1436,08/12/22 11:15:00 AM,66.464,5.450,,,,,
1437,08/12/22 11:30:00 AM,66.447,5.552,,,,,
1438,08/12/22 11:45:00 AM,66.457,5.552,,,,,
1439,08/12/22 12:00:00 PM,66.450,5.655,,,,,
1440,08/12/22 12:15:00 PM,66.419,5.655,,,,,
1441,08/12/22 12:30:00 PM,66.422,5.757,,,,,
1442,08/12/22 12:45:00 PM,66.405,5.860,,,,,
1443,08/12/22 01:00:00 PM,66.398,5.962,,,,,
1444,08/12/22 01:15:00 PM,66.387,5.962,,,,,
1445,08/12/22 01:30:00 PM,66.380,6.064,,,,,
1446,08/12/22 01:45:00 PM,66.373,6.166,,,,,
1447,08/12/22 02:00:00 PM,66.356,6.268,,,,,
1448,08/12/22 02:15:00 PM,66.349,6.370,,,,,
1449,08/12/22 02:30:00 PM,66.352,6.471,,,,,
1450,08/12/22 02:45:00 PM,66.345,6.573,,,,,
1451,08/12/22 03:00:00 PM,66.338,6.674,,,,,
1452,08/12/22 03:15:00 PM,66.320,6.775,,,,,
1453,08/12/22 03:30:00 PM,66.292,6.877,,,,,
1454,08/12/22 03:45:00 PM,66.306,6.978,,,,,
1455,08/12/22 04:00:00 PM,66.299,7.079,,,,,
1456,08/12/22 04:15:00 PM,66.302,7.179,,,,,
1457,08/12/22 04:30:00 PM,66.302,7.179,,,,,
1458,08/12/22 04:45:00 PM,66.295,7.280,,,,,
1459,08/12/22 05:00:00 PM,66.309,7.381,,,,,
1460,08/12/22 05:15:00 PM,66.312,7.481,,,,,
1461,08/12/22 05:30:00 PM,66.316,7.582,,,,,
1462,08/12/22 05:45:00 PM,66.330,7.682,,,,,
1463,08/12/22 06:00:00 PM,66.301,7.782,,,,,
1464,08/12/22 06:15:00 PM,66.315,7.882,,,,,
1465,08/12/22 06:30:00 PM,66.294,7.882,,,,,
1466,08/12/22 06:45:00 PM,66.318,7.983,,,,,
1467,08/12/22 07:00:00 PM,66.311,8.082,,,,,
1468,08/12/22 07:15:00 PM,66.314,8.182,,,,,
1469,08/12/22 07:30:00 PM,66.336,8.182,,,,,
1470,08/12/22 07:45:00 PM,66.318,8.282,,,,,
1471,08/12/22 08:00:00 PM,66.318,8.282,,,,,
1472,08/12/22 08:15:00 PM,66.332,8.382,,,,,
1473,08/12/22 08:30:00 PM,66.342,8.382,,,,,
1474,08/12/22 08:45:00 PM,66.335,8.481,,,,,
1475,08/12/22 09:00:00 PM,66.345,8.481,,,,,
1476,08/12/22 09:15:00 PM,66.377,8.481,,,,,
1477,08/12/22 09:30:00 PM,66.370,8.581,,,,,
1478,08/12/22 09:45:00 PM,66.370,8.581,,,,,
1479,08/12/22 10:00:00 PM,66.380,8.581,,,,,
1480,08/12/22 10:15:00 PM,66.367,8.481,,,,,
1481,08/12/22 10:30:00 PM,66.377,8.481,,,,,
1482,08/12/22 10:45:00 PM,66.384,8.382,,,,,
1483,08/12/22 11:00:00 PM,66.384,8.382,,,,,
1484,08/12/22 11:15:00 PM,66.360,8.282,,,,,
1485,08/12/22 11:30:00 PM,66.357,8.182,,,,,
1486,08/12/22 11:45:00 PM,66.361,7.983,,,,,
1487,08/13/22 12:00:00 AM,66.340,7.983,,,,,
1488,08/13/22 12:15:00 AM,66.322,7.782,,,,,
1489,08/13/22 12:30:00 AM,66.316,7.582,,,,,
1490,08/13/22 12:45:00 AM,66.298,7.381,,,,,
1491,08/13/22 01:00:00 AM,66.295,7.280,,,,,
1492,08/13/22 01:15:00 AM,66.299,7.079,,,,,
1493,08/13/22 01:30:00 AM,66.274,6.978,,,,,
1494,08/13/22 01:45:00 AM,66.271,6.877,,,,,
1495,08/13/22 02:00:00 AM,66.264,6.674,,,,,
1496,08/13/22 02:15:00 AM,66.236,6.471,,,,,
1497,08/13/22 02:30:00 AM,66.218,6.268,,,,,
1498,08/13/22 02:45:00 AM,66.218,6.268,,,,,
1499,08/13/22 03:00:00 AM,66.180,6.064,,,,,
1500,08/13/22 03:15:00 AM,66.176,5.962,,,,,
1501,08/13/22 03:30:00 AM,66.166,5.962,,,,,
1502,08/13/22 03:45:00 AM,66.173,5.860,,,,,
1503,08/13/22 04:00:00 AM,66.162,5.860,,,,,
1504,08/13/22 04:15:00 AM,66.151,5.860,,,,,
1505,08/13/22 04:30:00 AM,66.180,5.757,,,,,
1506,08/13/22 04:45:00 AM,66.169,5.757,,,,,
1507,08/13/22 05:00:00 AM,66.158,5.757,,,,,
1508,08/13/22 05:15:00 AM,66.169,5.757,,,,,
1509,08/13/22 05:30:00 AM,66.165,5.655,,,,,
1510,08/13/22 05:45:00 AM,66.155,5.655,,,,,
1511,08/13/22 06:00:00 AM,66.176,5.655,,,,,
1512,08/13/22 06:15:00 AM,66.180,5.757,,,,,
1513,08/13/22 06:30:00 AM,66.201,5.757,,,,,
1514,08/13/22 06:45:00 AM,66.218,5.655,,,,,
1515,08/13/22 07:00:00 AM,66.218,5.655,,,,,
1516,08/13/22 07:15:00 AM,66.229,5.655,,,,,
1517,08/13/22 07:30:00 AM,66.239,5.655,,,,,
1518,08/13/22 07:45:00 AM,66.250,5.655,,,,,
1519,08/13/22 08:00:00 AM,66.260,5.655,,,,,
1520,08/13/22 08:15:00 AM,66.281,5.655,,,,,
1521,08/13/22 08:30:00 AM,66.288,5.552,,,,,
1522,08/13/22 08:45:00 AM,66.288,5.552,,,,,
1523,08/13/22 09:00:00 AM,66.310,5.552,,,,,
1524,08/13/22 09:15:00 AM,66.320,5.552,,,,,
1525,08/13/22 09:30:00 AM,66.320,5.552,,,,,
1526,08/13/22 09:45:00 AM,66.352,5.552,,,,,
1527,08/13/22 10:00:00 AM,66.331,5.552,,,,,
1528,08/13/22 10:15:00 AM,66.355,5.655,,,,,
1529,08/13/22 10:30:00 AM,66.348,5.757,,,,,
1530,08/13/22 10:45:00 AM,66.366,5.962,,,,,
1531,08/13/22 11:00:00 AM,66.373,6.166,,,,,
1532,08/13/22 11:15:00 AM,66.356,6.268,,,,,
1533,08/13/22 11:30:00 AM,66.363,6.471,,,,,
1534,08/13/22 11:45:00 AM,66.355,6.573,,,,,
1535,08/13/22 12:00:00 PM,66.359,6.674,,,,,
1536,08/13/22 12:15:00 PM,66.362,6.775,,,,,
1537,08/13/22 12:30:00 PM,66.345,6.877,,,,,
1538,08/13/22 12:45:00 PM,66.348,6.978,,,,,
1539,08/13/22 01:00:00 PM,66.341,7.079,,,,,
1540,08/13/22 01:15:00 PM,66.330,7.079,,,,,
1541,08/13/22 01:30:00 PM,66.313,7.179,,,,,
1542,08/13/22 01:45:00 PM,66.316,7.280,,,,,
1543,08/13/22 02:00:00 PM,66.277,7.381,,,,,
1544,08/13/22 02:15:00 PM,66.281,7.481,,,,,
1545,08/13/22 02:30:00 PM,66.252,7.582,,,,,
1546,08/13/22 02:45:00 PM,66.256,7.682,,,,,
1547,08/13/22 03:00:00 PM,66.248,7.782,,,,,
1548,08/13/22 03:15:00 PM,66.231,7.882,,,,,
1549,08/13/22 03:30:00 PM,66.202,7.983,,,,,
1550,08/13/22 03:45:00 PM,66.184,8.082,,,,,
1551,08/13/22 04:00:00 PM,66.167,8.182,,,,,
1552,08/13/22 04:15:00 PM,66.180,8.282,,,,,
1553,08/13/22 04:30:00 PM,66.173,8.382,,,,,
1554,08/13/22 04:45:00 PM,66.166,8.481,,,,,
1555,08/13/22 05:00:00 PM,66.169,8.581,,,,,
1556,08/13/22 05:15:00 PM,66.172,8.680,,,,,
1557,08/13/22 05:30:00 PM,66.186,8.779,,,,,
1558,08/13/22 05:45:00 PM,66.179,8.879,,,,,
1559,08/13/22 06:00:00 PM,66.182,8.978,,,,,
1560,08/13/22 06:15:00 PM,66.196,9.077,,,,,
1561,08/13/22 06:30:00 PM,66.196,9.077,,,,,
1562,08/13/22 06:45:00 PM,66.220,9.176,,,,,
1563,08/13/22 07:00:00 PM,66.223,9.275,,,,,
1564,08/13/22 07:15:00 PM,66.247,9.373,,,,,
1565,08/13/22 07:30:00 PM,66.237,9.373,,,,,
1566,08/13/22 07:45:00 PM,66.240,9.472,,,,,
1567,08/13/22 08:00:00 PM,66.264,9.571,,,,,
1568,08/13/22 08:15:00 PM,66.264,9.571,,,,,
1569,08/13/22 08:30:00 PM,66.246,9.669,,,,,
1570,08/13/22 08:45:00 PM,66.267,9.669,,,,,
1571,08/13/22 09:00:00 PM,66.260,9.768,,,,,
1572,08/13/22 09:15:00 PM,66.281,9.768,,,,,
1573,08/13/22 09:30:00 PM,66.292,9.768,,,,,
1574,08/13/22 09:45:00 PM,66.316,9.866,,,,,
1575,08/13/22 10:00:00 PM,66.316,9.866,,,,,
