"Título de trazado: WL_wetland_10"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, kPa (LGR S/N: 20175472, SEN S/N: 20175472)","Temp, °C (LGR S/N: 20175472, SEN S/N: 20175472)","Acoplador separado (LGR S/N: 20175472)","Acoplador adjunto (LGR S/N: 20175472)","Host conectado (LGR S/N: 20175472)","Parado (LGR S/N: 20175472)","Final de archivo (LGR S/N: 20175472)"
1224,08/10/22 04:30:00 AM,68.820,8.082,,,,,
1225,08/10/22 04:45:00 AM,68.830,8.082,,,,,
1226,08/10/22 05:00:00 AM,68.820,8.082,,,,,
1227,08/10/22 05:15:00 AM,68.809,8.082,,,,,
1228,08/10/22 05:30:00 AM,68.788,8.082,,,,,
1229,08/10/22 05:45:00 AM,68.788,8.082,,,,,
1230,08/10/22 06:00:00 AM,68.820,8.082,,,,,
1231,08/10/22 06:15:00 AM,68.768,8.082,,,,,
1232,08/10/22 06:30:00 AM,68.757,8.082,,,,,
1233,08/10/22 06:45:00 AM,68.809,8.082,,,,,
1234,08/10/22 07:00:00 AM,68.809,8.082,,,,,
1235,08/10/22 07:15:00 AM,68.809,8.082,,,,,
1236,08/10/22 07:30:00 AM,68.841,8.082,,,,,
1237,08/10/22 07:45:00 AM,68.872,8.082,,,,,
1238,08/10/22 08:00:00 AM,68.893,8.082,,,,,
1239,08/10/22 08:15:00 AM,68.893,8.082,,,,,
1240,08/10/22 08:30:00 AM,68.945,8.082,,,,,
1241,08/10/22 08:45:00 AM,68.966,8.082,,,,,
1242,08/10/22 09:00:00 AM,68.987,8.082,,,,,
1243,08/10/22 09:15:00 AM,68.976,8.082,,,,,
1244,08/10/22 09:30:00 AM,69.018,8.082,,,,,
1245,08/10/22 09:45:00 AM,69.015,7.983,,,,,
1246,08/10/22 10:00:00 AM,69.005,7.983,,,,,
1247,08/10/22 10:15:00 AM,69.005,7.983,,,,,
1248,08/10/22 10:30:00 AM,69.026,7.983,,,,,
1249,08/10/22 10:45:00 AM,69.036,7.983,,,,,
1250,08/10/22 11:00:00 AM,69.047,7.983,,,,,
1251,08/10/22 11:15:00 AM,69.005,7.983,,,,,
1252,08/10/22 11:30:00 AM,68.963,7.983,,,,,
1253,08/10/22 11:45:00 AM,68.984,7.983,,,,,
1254,08/10/22 12:00:00 PM,68.932,7.983,,,,,
1255,08/10/22 12:15:00 PM,68.932,7.983,,,,,
1256,08/10/22 12:30:00 PM,68.932,7.983,,,,,
1257,08/10/22 12:45:00 PM,68.921,7.983,,,,,
1258,08/10/22 01:00:00 PM,68.911,7.983,,,,,
1259,08/10/22 01:15:00 PM,68.869,7.983,,,,,
1260,08/10/22 01:30:00 PM,68.869,7.983,,,,,
1261,08/10/22 01:45:00 PM,68.869,7.983,,,,,
1262,08/10/22 02:00:00 PM,68.869,7.983,,,,,
1263,08/10/22 02:15:00 PM,68.838,7.983,,,,,
1264,08/10/22 02:30:00 PM,68.807,7.983,,,,,
1265,08/10/22 02:45:00 PM,68.807,7.983,,,,,
1266,08/10/22 03:00:00 PM,68.796,7.983,,,,,
1267,08/10/22 03:15:00 PM,68.744,7.983,,,,,
1268,08/10/22 03:30:00 PM,68.692,7.983,,,,,
1269,08/10/22 03:45:00 PM,68.681,7.983,,,,,
1270,08/10/22 04:00:00 PM,68.661,7.983,,,,,
1271,08/10/22 04:15:00 PM,68.629,7.983,,,,,
1272,08/10/22 04:30:00 PM,68.640,7.983,,,,,
1273,08/10/22 04:45:00 PM,68.650,7.983,,,,,
1274,08/10/22 05:00:00 PM,68.629,7.983,,,,,
1275,08/10/22 05:15:00 PM,68.608,7.983,,,,,
1276,08/10/22 05:30:00 PM,68.598,7.983,,,,,
1277,08/10/22 05:45:00 PM,68.598,7.983,,,,,
1278,08/10/22 06:00:00 PM,68.588,7.983,,,,,
1279,08/10/22 06:15:00 PM,68.598,7.983,,,,,
1280,08/10/22 06:30:00 PM,68.608,7.983,,,,,
1281,08/10/22 06:45:00 PM,68.606,7.882,,,,,
1282,08/10/22 07:00:00 PM,68.619,7.983,,,,,
1283,08/10/22 07:15:00 PM,68.585,7.882,,,,,
1284,08/10/22 07:30:00 PM,68.616,7.882,,,,,
1285,08/10/22 07:45:00 PM,68.616,7.882,,,,,
1286,08/10/22 08:00:00 PM,68.668,7.882,,,,,
1287,08/10/22 08:15:00 PM,68.689,7.882,,,,,
1288,08/10/22 08:30:00 PM,68.679,7.882,,,,,
1289,08/10/22 08:45:00 PM,68.689,7.882,,,,,
1290,08/10/22 09:00:00 PM,68.721,7.882,,,,,
1291,08/10/22 09:15:00 PM,68.741,7.882,,,,,
1292,08/10/22 09:30:00 PM,68.741,7.882,,,,,
1293,08/10/22 09:45:00 PM,68.773,7.882,,,,,
1294,08/10/22 10:00:00 PM,68.783,7.882,,,,,
1295,08/10/22 10:15:00 PM,68.814,7.882,,,,,
1296,08/10/22 10:30:00 PM,68.804,7.882,,,,,
1297,08/10/22 10:45:00 PM,68.846,7.882,,,,,
1298,08/10/22 11:00:00 PM,68.888,7.882,,,,,
1299,08/10/22 11:15:00 PM,68.908,7.882,,,,,
1300,08/10/22 11:30:00 PM,68.929,7.882,,,,,
1301,08/10/22 11:45:00 PM,68.950,7.882,,,,,
1302,08/11/22 12:00:00 AM,68.971,7.882,,,,,
1303,08/11/22 12:15:00 AM,68.971,7.882,,,,,
1304,08/11/22 12:30:00 AM,68.971,7.882,,,,,
1305,08/11/22 12:45:00 AM,68.961,7.882,,,,,
1306,08/11/22 01:00:00 AM,68.971,7.882,,,,,
1307,08/11/22 01:15:00 AM,68.940,7.882,,,,,
1308,08/11/22 01:30:00 AM,68.940,7.882,,,,,
1309,08/11/22 01:45:00 AM,68.908,7.882,,,,,
1310,08/11/22 02:00:00 AM,68.888,7.882,,,,,
1311,08/11/22 02:15:00 AM,68.888,7.882,,,,,
1312,08/11/22 02:30:00 AM,68.867,7.882,,,,,
1313,08/11/22 02:45:00 AM,68.846,7.882,,,,,
1314,08/11/22 03:00:00 AM,68.825,7.882,,,,,
1315,08/11/22 03:15:00 AM,68.794,7.882,,,,,
1316,08/11/22 03:30:00 AM,68.749,7.782,,,,,
1317,08/11/22 03:45:00 AM,68.728,7.782,,,,,
1318,08/11/22 04:00:00 AM,68.697,7.782,,,,,
1319,08/11/22 04:15:00 AM,68.687,7.782,,,,,
1320,08/11/22 04:30:00 AM,68.666,7.782,,,,,
1321,08/11/22 04:45:00 AM,68.655,7.782,,,,,
1322,08/11/22 05:00:00 AM,68.645,7.782,,,,,
1323,08/11/22 05:15:00 AM,68.634,7.782,,,,,
1324,08/11/22 05:30:00 AM,68.634,7.782,,,,,
1325,08/11/22 05:45:00 AM,68.634,7.782,,,,,
1326,08/11/22 06:00:00 AM,68.624,7.782,,,,,
1327,08/11/22 06:15:00 AM,68.634,7.782,,,,,
1328,08/11/22 06:30:00 AM,68.666,7.782,,,,,
1329,08/11/22 06:45:00 AM,68.687,7.782,,,,,
1330,08/11/22 07:00:00 AM,68.718,7.782,,,,,
1331,08/11/22 07:15:00 AM,68.749,7.782,,,,,
1332,08/11/22 07:30:00 AM,68.801,7.782,,,,,
1333,08/11/22 07:45:00 AM,68.895,7.782,,,,,
1334,08/11/22 08:00:00 AM,68.937,7.782,,,,,
1335,08/11/22 08:15:00 AM,68.979,7.782,,,,,
1336,08/11/22 08:30:00 AM,69.021,7.782,,,,,
1337,08/11/22 08:45:00 AM,69.041,7.782,,,,,
1338,08/11/22 09:00:00 AM,69.041,7.782,,,,,
1339,08/11/22 09:15:00 AM,69.021,7.782,,,,,
1340,08/11/22 09:30:00 AM,69.000,7.782,,,,,
1341,08/11/22 09:45:00 AM,68.968,7.782,,,,,
1342,08/11/22 10:00:00 AM,68.937,7.782,,,,,
1343,08/11/22 10:15:00 AM,68.895,7.782,,,,,
1344,08/11/22 10:30:00 AM,68.874,7.782,,,,,
1345,08/11/22 10:45:00 AM,68.864,7.782,,,,,
1346,08/11/22 11:00:00 AM,68.843,7.782,,,,,
1347,08/11/22 11:15:00 AM,68.843,7.782,,,,,
1348,08/11/22 11:30:00 AM,68.822,7.782,,,,,
1349,08/11/22 11:45:00 AM,68.820,7.682,,,,,
1350,08/11/22 12:00:00 PM,68.820,7.682,,,,,
1351,08/11/22 12:15:00 PM,68.809,7.682,,,,,
1352,08/11/22 12:30:00 PM,68.788,7.682,,,,,
1353,08/11/22 12:45:00 PM,68.757,7.682,,,,,
1354,08/11/22 01:00:00 PM,68.736,7.682,,,,,
1355,08/11/22 01:15:00 PM,68.747,7.682,,,,,
1356,08/11/22 01:30:00 PM,68.726,7.682,,,,,
1357,08/11/22 01:45:00 PM,68.694,7.682,,,,,
1358,08/11/22 02:00:00 PM,68.684,7.682,,,,,
1359,08/11/22 02:15:00 PM,68.674,7.682,,,,,
1360,08/11/22 02:30:00 PM,68.674,7.682,,,,,
1361,08/11/22 02:45:00 PM,68.642,7.682,,,,,
1362,08/11/22 03:00:00 PM,68.632,7.682,,,,,
1363,08/11/22 03:15:00 PM,68.621,7.682,,,,,
1364,08/11/22 03:30:00 PM,68.621,7.682,,,,,
1365,08/11/22 03:45:00 PM,68.611,7.682,,,,,
1366,08/11/22 04:00:00 PM,68.621,7.682,,,,,
1367,08/11/22 04:15:00 PM,68.621,7.682,,,,,
1368,08/11/22 04:30:00 PM,68.611,7.682,,,,,
1369,08/11/22 04:45:00 PM,68.611,7.682,,,,,
1370,08/11/22 05:00:00 PM,68.611,7.682,,,,,
1371,08/11/22 05:15:00 PM,68.611,7.682,,,,,
1372,08/11/22 05:30:00 PM,68.601,7.682,,,,,
1373,08/11/22 05:45:00 PM,68.601,7.682,,,,,
1374,08/11/22 06:00:00 PM,68.590,7.682,,,,,
1375,08/11/22 06:15:00 PM,68.611,7.682,,,,,
1376,08/11/22 06:30:00 PM,68.621,7.682,,,,,
1377,08/11/22 06:45:00 PM,68.632,7.682,,,,,
1378,08/11/22 07:00:00 PM,68.642,7.682,,,,,
1379,08/11/22 07:15:00 PM,68.663,7.682,,,,,
1380,08/11/22 07:30:00 PM,68.684,7.682,,,,,
1381,08/11/22 07:45:00 PM,68.705,7.682,,,,,
1382,08/11/22 08:00:00 PM,68.723,7.582,,,,,
1383,08/11/22 08:15:00 PM,68.734,7.582,,,,,
1384,08/11/22 08:30:00 PM,68.744,7.582,,,,,
1385,08/11/22 08:45:00 PM,68.754,7.582,,,,,
1386,08/11/22 09:00:00 PM,68.775,7.582,,,,,
1387,08/11/22 09:15:00 PM,68.786,7.582,,,,,
1388,08/11/22 09:30:00 PM,68.775,7.582,,,,,
1389,08/11/22 09:45:00 PM,68.775,7.582,,,,,
1390,08/11/22 10:00:00 PM,68.786,7.582,,,,,
1391,08/11/22 10:15:00 PM,68.786,7.582,,,,,
1392,08/11/22 10:30:00 PM,68.786,7.582,,,,,
1393,08/11/22 10:45:00 PM,68.796,7.582,,,,,
1394,08/11/22 11:00:00 PM,68.786,7.582,,,,,
1395,08/11/22 11:15:00 PM,68.775,7.582,,,,,
1396,08/11/22 11:30:00 PM,68.754,7.582,,,,,
1397,08/11/22 11:45:00 PM,68.775,7.582,,,,,
1398,08/12/22 12:00:00 AM,68.754,7.582,,,,,
1399,08/12/22 12:15:00 AM,68.744,7.582,,,,,
1400,08/12/22 12:30:00 AM,68.734,7.582,,,,,
1401,08/12/22 12:45:00 AM,68.734,7.582,,,,,
1402,08/12/22 01:00:00 AM,68.713,7.582,,,,,
1403,08/12/22 01:15:00 AM,68.702,7.582,,,,,
1404,08/12/22 01:30:00 AM,68.671,7.582,,,,,
1405,08/12/22 01:45:00 AM,68.671,7.582,,,,,
1406,08/12/22 02:00:00 AM,68.661,7.582,,,,,
1407,08/12/22 02:15:00 AM,68.640,7.582,,,,,
1408,08/12/22 02:30:00 AM,68.640,7.582,,,,,
1409,08/12/22 02:45:00 AM,68.629,7.582,,,,,
1410,08/12/22 03:00:00 AM,68.629,7.582,,,,,
1411,08/12/22 03:15:00 AM,68.619,7.582,,,,,
1412,08/12/22 03:30:00 AM,68.619,7.582,,,,,
1413,08/12/22 03:45:00 AM,68.619,7.582,,,,,
1414,08/12/22 04:00:00 AM,68.629,7.582,,,,,
1415,08/12/22 04:15:00 AM,68.629,7.582,,,,,
1416,08/12/22 04:30:00 AM,68.619,7.582,,,,,
1417,08/12/22 04:45:00 AM,68.629,7.582,,,,,
1418,08/12/22 05:00:00 AM,68.619,7.582,,,,,
1419,08/12/22 05:15:00 AM,68.629,7.582,,,,,
1420,08/12/22 05:30:00 AM,68.629,7.582,,,,,
1421,08/12/22 05:45:00 AM,68.629,7.582,,,,,
1422,08/12/22 06:00:00 AM,68.629,7.582,,,,,
1423,08/12/22 06:15:00 AM,68.629,7.582,,,,,
1424,08/12/22 06:30:00 AM,68.619,7.582,,,,,
1425,08/12/22 06:45:00 AM,68.619,7.582,,,,,
1426,08/12/22 07:00:00 AM,68.629,7.582,,,,,
1427,08/12/22 07:15:00 AM,68.650,7.582,,,,,
1428,08/12/22 07:30:00 AM,68.661,7.582,,,,,
1429,08/12/22 07:45:00 AM,68.661,7.582,,,,,
1430,08/12/22 08:00:00 AM,68.679,7.481,,,,,
1431,08/12/22 08:15:00 AM,68.689,7.481,,,,,
1432,08/12/22 08:30:00 AM,68.702,7.582,,,,,
1433,08/12/22 08:45:00 AM,68.710,7.481,,,,,
1434,08/12/22 09:00:00 AM,68.710,7.481,,,,,
1435,08/12/22 09:15:00 AM,68.720,7.481,,,,,
1436,08/12/22 09:30:00 AM,68.741,7.481,,,,,
1437,08/12/22 09:45:00 AM,68.752,7.481,,,,,
1438,08/12/22 10:00:00 AM,68.762,7.481,,,,,
1439,08/12/22 10:15:00 AM,68.762,7.481,,,,,
1440,08/12/22 10:30:00 AM,68.752,7.481,,,,,
1441,08/12/22 10:45:00 AM,68.773,7.481,,,,,
1442,08/12/22 11:00:00 AM,68.752,7.481,,,,,
1443,08/12/22 11:15:00 AM,68.773,7.481,,,,,
1444,08/12/22 11:30:00 AM,68.773,7.481,,,,,
1445,08/12/22 11:45:00 AM,68.773,7.481,,,,,
1446,08/12/22 12:00:00 PM,68.741,7.481,,,,,
1447,08/12/22 12:15:00 PM,68.700,7.481,,,,,
1448,08/12/22 12:30:00 PM,68.720,7.481,,,,,
1449,08/12/22 12:45:00 PM,68.700,7.481,,,,,
1450,08/12/22 01:00:00 PM,68.700,7.481,,,,,
1451,08/12/22 01:15:00 PM,68.668,7.481,,,,,
1452,08/12/22 01:30:00 PM,68.679,7.481,,,,,
1453,08/12/22 01:45:00 PM,68.668,7.481,,,,,
1454,08/12/22 02:00:00 PM,68.668,7.481,,,,,
1455,08/12/22 02:15:00 PM,68.647,7.481,,,,,
1456,08/12/22 02:30:00 PM,68.627,7.481,,,,,
1457,08/12/22 02:45:00 PM,68.627,7.481,,,,,
1458,08/12/22 03:00:00 PM,68.606,7.481,,,,,
1459,08/12/22 03:15:00 PM,68.595,7.481,,,,,
1460,08/12/22 03:30:00 PM,68.574,7.481,,,,,
1461,08/12/22 03:45:00 PM,68.574,7.481,,,,,
1462,08/12/22 04:00:00 PM,68.574,7.481,,,,,
1463,08/12/22 04:15:00 PM,68.574,7.481,,,,,
1464,08/12/22 04:30:00 PM,68.574,7.481,,,,,
1465,08/12/22 04:45:00 PM,68.595,7.481,,,,,
1466,08/12/22 05:00:00 PM,68.585,7.481,,,,,
1467,08/12/22 05:15:00 PM,68.606,7.481,,,,,
1468,08/12/22 05:30:00 PM,68.606,7.481,,,,,
1469,08/12/22 05:45:00 PM,68.595,7.481,,,,,
1470,08/12/22 06:00:00 PM,68.606,7.481,,,,,
1471,08/12/22 06:15:00 PM,68.595,7.481,,,,,
1472,08/12/22 06:30:00 PM,68.595,7.481,,,,,
1473,08/12/22 06:45:00 PM,68.595,7.481,,,,,
1474,08/12/22 07:00:00 PM,68.595,7.481,,,,,
1475,08/12/22 07:15:00 PM,68.606,7.481,,,,,
1476,08/12/22 07:30:00 PM,68.627,7.481,,,,,
1477,08/12/22 07:45:00 PM,68.627,7.481,,,,,
1478,08/12/22 08:00:00 PM,68.627,7.481,,,,,
1479,08/12/22 08:15:00 PM,68.637,7.481,,,,,
1480,08/12/22 08:30:00 PM,68.647,7.481,,,,,
1481,08/12/22 08:45:00 PM,68.647,7.481,,,,,
1482,08/12/22 09:00:00 PM,68.647,7.481,,,,,
1483,08/12/22 09:15:00 PM,68.668,7.481,,,,,
1484,08/12/22 09:30:00 PM,68.668,7.481,,,,,
1485,08/12/22 09:45:00 PM,68.689,7.481,,,,,
1486,08/12/22 10:00:00 PM,68.668,7.481,,,,,
1487,08/12/22 10:15:00 PM,68.689,7.481,,,,,
1488,08/12/22 10:30:00 PM,68.689,7.481,,,,,
1489,08/12/22 10:45:00 PM,68.689,7.481,,,,,
1490,08/12/22 11:00:00 PM,68.710,7.481,,,,,
1491,08/12/22 11:15:00 PM,68.700,7.481,,,,,
1492,08/12/22 11:30:00 PM,68.689,7.481,,,,,
1493,08/12/22 11:45:00 PM,68.679,7.481,,,,,
1494,08/13/22 12:00:00 AM,68.668,7.481,,,,,
1495,08/13/22 12:15:00 AM,68.658,7.481,,,,,
1496,08/13/22 12:30:00 AM,68.668,7.481,,,,,
1497,08/13/22 12:45:00 AM,68.658,7.481,,,,,
1498,08/13/22 01:00:00 AM,68.647,7.481,,,,,
1499,08/13/22 01:15:00 AM,68.647,7.481,,,,,
1500,08/13/22 01:30:00 AM,68.647,7.481,,,,,
1501,08/13/22 01:45:00 AM,68.627,7.481,,,,,
1502,08/13/22 02:00:00 AM,68.616,7.481,,,,,
1503,08/13/22 02:15:00 AM,68.616,7.481,,,,,
1504,08/13/22 02:30:00 AM,68.585,7.481,,,,,
1505,08/13/22 02:45:00 AM,68.574,7.481,,,,,
1506,08/13/22 03:00:00 AM,68.574,7.481,,,,,
1507,08/13/22 03:15:00 AM,68.543,7.481,,,,,
1508,08/13/22 03:30:00 AM,68.577,7.582,,,,,
1509,08/13/22 03:45:00 AM,68.556,7.582,,,,,
1510,08/13/22 04:00:00 AM,68.546,7.582,,,,,
1511,08/13/22 04:15:00 AM,68.546,7.582,,,,,
1512,08/13/22 04:30:00 AM,68.567,7.582,,,,,
1513,08/13/22 04:45:00 AM,68.556,7.582,,,,,
1514,08/13/22 05:00:00 AM,68.556,7.582,,,,,
1515,08/13/22 05:15:00 AM,68.567,7.582,,,,,
1516,08/13/22 05:30:00 AM,68.577,7.582,,,,,
1517,08/13/22 05:45:00 AM,68.577,7.582,,,,,
1518,08/13/22 06:00:00 AM,68.567,7.582,,,,,
1519,08/13/22 06:15:00 AM,68.587,7.582,,,,,
1520,08/13/22 06:30:00 AM,68.587,7.582,,,,,
1521,08/13/22 06:45:00 AM,68.598,7.582,,,,,
1522,08/13/22 07:00:00 AM,68.598,7.582,,,,,
1523,08/13/22 07:15:00 AM,68.619,7.582,,,,,
1524,08/13/22 07:30:00 AM,68.650,7.582,,,,,
1525,08/13/22 07:45:00 AM,68.650,7.582,,,,,
1526,08/13/22 08:00:00 AM,68.681,7.582,,,,,
1527,08/13/22 08:15:00 AM,68.692,7.582,,,,,
1528,08/13/22 08:30:00 AM,68.713,7.582,,,,,
1529,08/13/22 08:45:00 AM,68.702,7.582,,,,,
1530,08/13/22 09:00:00 AM,68.726,7.682,,,,,
1531,08/13/22 09:15:00 AM,68.736,7.682,,,,,
1532,08/13/22 09:30:00 AM,68.757,7.682,,,,,
1533,08/13/22 09:45:00 AM,68.747,7.682,,,,,
1534,08/13/22 10:00:00 AM,68.757,7.682,,,,,
1535,08/13/22 10:15:00 AM,68.767,7.682,,,,,
1536,08/13/22 10:30:00 AM,68.767,7.682,,,,,
1537,08/13/22 10:45:00 AM,68.757,7.682,,,,,
1538,08/13/22 11:00:00 AM,68.778,7.682,,,,,
1539,08/13/22 11:15:00 AM,68.736,7.682,,,,,
1540,08/13/22 11:30:00 AM,68.736,7.682,,,,,
1541,08/13/22 11:45:00 AM,68.747,7.682,,,,,
1542,08/13/22 12:00:00 PM,68.736,7.682,,,,,
1543,08/13/22 12:15:00 PM,68.726,7.682,,,,,
1544,08/13/22 12:30:00 PM,68.705,7.682,,,,,
1545,08/13/22 12:45:00 PM,68.694,7.682,,,,,
1546,08/13/22 01:00:00 PM,68.684,7.682,,,,,
1547,08/13/22 01:15:00 PM,68.684,7.682,,,,,
1548,08/13/22 01:30:00 PM,68.674,7.682,,,,,
1549,08/13/22 01:45:00 PM,68.642,7.682,,,,,
1550,08/13/22 02:00:00 PM,68.642,7.682,,,,,
1551,08/13/22 02:15:00 PM,68.621,7.682,,,,,
1552,08/13/22 02:30:00 PM,68.611,7.682,,,,,
1553,08/13/22 02:45:00 PM,68.611,7.682,,,,,
1554,08/13/22 03:00:00 PM,68.580,7.682,,,,,
1555,08/13/22 03:15:00 PM,68.559,7.682,,,,,
1556,08/13/22 03:30:00 PM,68.548,7.682,,,,,
1557,08/13/22 03:45:00 PM,68.528,7.682,,,,,
1558,08/13/22 04:00:00 PM,68.496,7.682,,,,,
1559,08/13/22 04:15:00 PM,68.507,7.682,,,,,
1560,08/13/22 04:30:00 PM,68.507,7.682,,,,,
1561,08/13/22 04:45:00 PM,68.507,7.682,,,,,
1562,08/13/22 05:00:00 PM,68.496,7.682,,,,,
1563,08/13/22 05:15:00 PM,68.486,7.682,,,,,
1564,08/13/22 05:30:00 PM,68.496,7.682,,,,,
1565,08/13/22 05:45:00 PM,68.507,7.682,,,,,
1566,08/13/22 06:00:00 PM,68.486,7.682,,,,,
1567,08/13/22 06:15:00 PM,68.507,7.682,,,,,
1568,08/13/22 06:30:00 PM,68.538,7.682,,,,,
1569,08/13/22 06:45:00 PM,68.548,7.682,,,,,
1570,08/13/22 07:00:00 PM,68.559,7.682,,,,,
1571,08/13/22 07:15:00 PM,68.569,7.682,,,,,
1572,08/13/22 07:30:00 PM,68.569,7.682,,,,,
1573,08/13/22 07:45:00 PM,68.580,7.682,,,,,
1574,08/13/22 08:00:00 PM,68.580,7.682,,,,,
1575,08/13/22 08:15:00 PM,68.569,7.682,,,,,
1576,08/13/22 08:30:00 PM,68.580,7.682,,,,,
1577,08/13/22 08:45:00 PM,68.601,7.682,,,,,
1578,08/13/22 09:00:00 PM,68.601,7.682,,,,,
1579,08/13/22 09:15:00 PM,68.632,7.682,,,,,
1580,08/13/22 09:30:00 PM,68.653,7.682,,,,,
1581,08/13/22 09:45:00 PM,68.684,7.682,,,,,
1582,08/13/22 10:00:00 PM,68.687,7.782,,,,,
1583,08/13/22 10:15:00 PM,68.697,7.782,,,,,
1584,08/13/22 10:30:00 PM,68.708,7.782,,,,,
1585,08/13/22 10:45:00 PM,68.697,7.782,,,,,
1586,08/13/22 11:00:00 PM,68.708,7.782,,,,,
1587,08/13/22 11:15:00 PM,68.708,7.782,,,,,
1588,08/13/22 11:30:00 PM,68.697,7.782,,,,,
1589,08/13/22 11:45:00 PM,68.687,7.782,,,,,
1590,08/14/22 12:00:00 AM,68.676,7.782,,,,,
1591,08/14/22 12:15:00 AM,68.666,7.782,,,,,
1592,08/14/22 12:30:00 AM,68.634,7.782,,,,,
1593,08/14/22 12:45:00 AM,68.624,7.782,,,,,
1594,08/14/22 01:00:00 AM,68.624,7.782,,,,,
1595,08/14/22 01:15:00 AM,68.614,7.782,,,,,
1596,08/14/22 01:30:00 AM,68.603,7.782,,,,,
1597,08/14/22 01:45:00 AM,68.593,7.782,,,,,
1598,08/14/22 02:00:00 AM,68.572,7.782,,,,,
1599,08/14/22 02:15:00 AM,68.561,7.782,,,,,
1600,08/14/22 02:30:00 AM,68.551,7.782,,,,,
1601,08/14/22 02:45:00 AM,68.530,7.782,,,,,
1602,08/14/22 03:00:00 AM,68.509,7.782,,,,,
1603,08/14/22 03:15:00 AM,68.499,7.782,,,,,
1604,08/14/22 03:30:00 AM,68.499,7.782,,,,,
1605,08/14/22 03:45:00 AM,68.488,7.782,,,,,
1606,08/14/22 04:00:00 AM,68.499,7.782,,,,,
1607,08/14/22 04:15:00 AM,68.501,7.882,,,,,
1608,08/14/22 04:30:00 AM,68.501,7.882,,,,,
1609,08/14/22 04:45:00 AM,68.491,7.882,,,,,
1610,08/14/22 05:00:00 AM,68.501,7.882,,,,,
1611,08/14/22 05:15:00 AM,68.512,7.882,,,,,
1612,08/14/22 05:30:00 AM,68.501,7.882,,,,,
1613,08/14/22 05:45:00 AM,68.512,7.882,,,,,
1614,08/14/22 06:00:00 AM,68.501,7.882,,,,,
1615,08/14/22 06:15:00 AM,68.512,7.882,,,,,
1616,08/14/22 06:30:00 AM,68.522,7.882,,,,,
1617,08/14/22 06:45:00 AM,68.554,7.882,,,,,
1618,08/14/22 07:00:00 AM,68.533,7.882,,,,,
1619,08/14/22 07:15:00 AM,68.554,7.882,,,,,
1620,08/14/22 07:30:00 AM,68.574,7.882,,,,,
1621,08/14/22 07:45:00 AM,68.585,7.882,,,,,
1622,08/14/22 08:00:00 AM,68.595,7.882,,,,,
1623,08/14/22 08:15:00 AM,68.606,7.882,,,,,
1624,08/14/22 08:30:00 AM,68.640,7.983,,,,,
1625,08/14/22 08:45:00 AM,68.661,7.983,,,,,
1626,08/14/22 09:00:00 AM,68.650,7.983,,,,,
1627,08/14/22 09:15:00 AM,68.650,7.983,,,,,
1628,08/14/22 09:30:00 AM,68.661,7.983,,,,,
1629,08/14/22 09:45:00 AM,68.671,7.983,,,,,
1630,08/14/22 10:00:00 AM,68.671,7.983,,,,,
1631,08/14/22 10:15:00 AM,68.681,7.983,,,,,
1632,08/14/22 10:30:00 AM,68.671,7.983,,,,,
1633,08/14/22 10:45:00 AM,68.671,7.983,,,,,
1634,08/14/22 11:00:00 AM,68.661,7.983,,,,,
1635,08/14/22 11:15:00 AM,68.671,7.983,,,,,
1636,08/14/22 11:30:00 AM,68.661,7.983,,,,,
1637,08/14/22 11:45:00 AM,68.661,7.983,,,,,
1638,08/14/22 12:00:00 PM,68.671,7.983,,,,,
1639,08/14/22 12:15:00 PM,68.650,7.983,,,,,
1640,08/14/22 12:30:00 PM,68.640,7.983,,,,,
1641,08/14/22 12:45:00 PM,68.629,7.983,,,,,
1642,08/14/22 01:00:00 PM,68.619,7.983,,,,,
1643,08/14/22 01:15:00 PM,68.598,7.983,,,,,
1644,08/14/22 01:30:00 PM,68.577,7.983,,,,,
1645,08/14/22 01:45:00 PM,68.577,7.983,,,,,
1646,08/14/22 02:00:00 PM,68.556,7.983,,,,,
1647,08/14/22 02:15:00 PM,68.548,8.082,,,,,
1648,08/14/22 02:30:00 PM,68.538,8.082,,,,,
1649,08/14/22 02:45:00 PM,68.517,8.082,,,,,
1650,08/14/22 03:00:00 PM,68.517,8.082,,,,,
1651,08/14/22 03:15:00 PM,68.496,8.082,,,,,
1652,08/14/22 03:30:00 PM,68.465,8.082,,,,,
1653,08/14/22 03:45:00 PM,68.486,8.082,,,,,
1654,08/14/22 04:00:00 PM,68.475,8.082,,,,,
1655,08/14/22 04:15:00 PM,68.465,8.082,,,,,
1656,08/14/22 04:30:00 PM,68.455,8.082,,,,,
1657,08/14/22 04:45:00 PM,68.444,8.082,,,,,
1658,08/14/22 05:00:00 PM,68.434,8.082,,,,,
1659,08/14/22 05:15:00 PM,68.455,8.082,,,,,
1660,08/14/22 05:30:00 PM,68.444,8.082,,,,,
1661,08/14/22 05:45:00 PM,68.455,8.082,,,,,
1662,08/14/22 06:00:00 PM,68.475,8.082,,,,,
1663,08/14/22 06:15:00 PM,68.465,8.082,,,,,
1664,08/14/22 06:30:00 PM,68.465,8.082,,,,,
1665,08/14/22 06:45:00 PM,68.486,8.082,,,,,
1666,08/14/22 07:00:00 PM,68.507,8.082,,,,,
1667,08/14/22 07:15:00 PM,68.475,8.082,,,,,
