"Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20974616, SEN S/N: 20974616)","Temp, °C (LGR S/N: 20974616, SEN S/N: 20974616)",Coupler Detached (LGR S/N: 20974616),Coupler Attached (LGR S/N: 20974616),Host Connected (LGR S/N: 20974616),Stopped (LGR S/N: 20974616),End Of File (LGR S/N: 20974616)
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.14,,,,,
7/6/22 11:25,3.9,8.15,,,,,
7/6/22 11:25,3.9,8.17,,,,,
7/6/22 11:25,3.9,8.17,,,,,
7/6/22 11:25,3.9,8.18,,,,,
7/6/22 11:25,3.9,8.19,,,,,
7/6/22 11:25,3.9,8.19,,,,,
7/6/22 11:25,3.9,8.2,,,,,
7/6/22 11:25,4,8.2,,,,,
7/6/22 11:25,3.9,8.2,,,,,
7/6/22 11:25,3.9,8.2,,,,,
7/6/22 11:25,3.9,8.2,,,,,
7/6/22 11:25,3.9,8.21,,,,,
7/6/22 11:25,3.9,8.21,,,,,
7/6/22 11:25,3.9,8.21,,,,,
7/6/22 11:25,4,8.23,,,,,
7/6/22 11:25,4,8.24,,,,,
7/6/22 11:25,3.9,8.25,,,,,
7/6/22 11:25,4,8.25,,,,,
7/6/22 11:25,4,8.25,,,,,
7/6/22 11:25,3.9,8.26,,,,,
7/6/22 11:25,4,8.25,,,,,
7/6/22 11:25,3.9,8.26,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.25,,,,,
7/6/22 11:25,4,8.25,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.28,,,,,
7/6/22 11:25,4,8.26,,,,,
7/6/22 11:25,4,8.28,,,,,
7/6/22 11:25,4,8.3,,,,,
7/6/22 11:25,4,8.31,,,,,
7/6/22 11:25,4,8.32,,,,,
7/6/22 11:25,4.1,8.34,,,,,
7/6/22 11:25,4,8.35,,,,,
7/6/22 11:25,4,8.36,,,,,
7/6/22 11:25,4,8.36,,,,,
7/6/22 11:25,4.1,8.37,,,,,
7/6/22 11:25,4,8.38,,,,,
7/6/22 11:25,4,8.38,,,,,
7/6/22 11:25,4.1,8.4,,,,,
7/6/22 11:25,4.1,8.4,,,,,
7/6/22 11:25,4.1,8.41,,,,,
7/6/22 11:25,4.1,8.41,,,,,
7/6/22 11:25,4.1,8.41,,,,,
7/6/22 11:25,4.1,8.42,,,,,
7/6/22 11:25,4.1,8.42,,,,,
7/6/22 11:26,4.1,8.42,,,,,
7/6/22 11:26,4.1,8.43,,,,,
7/6/22 11:26,4.1,8.43,,,,,
7/6/22 11:26,4,8.45,,,,,
7/6/22 11:26,4.1,8.41,,,,,
7/6/22 11:26,4.1,8.4,,,,,
7/6/22 11:26,4.1,8.41,,,,,
7/6/22 11:26,4,8.4,,,,,
7/6/22 11:26,4.2,8.37,,,,,
7/6/22 11:26,4,8.36,,,,,
7/6/22 11:26,4.1,8.36,,,,,
7/6/22 11:26,4,8.35,,,,,
7/6/22 11:26,4.1,8.35,,,,,
7/6/22 11:26,4.1,8.36,,,,,
7/6/22 11:26,4.1,8.36,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4,8.38,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.1,8.36,,,,,
7/6/22 11:26,4,8.36,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4,8.37,,,,,
7/6/22 11:26,4,8.36,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4.1,8.36,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.2,8.37,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.1,8.37,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4.2,8.36,,,,,
7/6/22 11:26,4.2,8.37,,,,,
7/6/22 11:26,4.2,8.38,,,,,
7/6/22 11:26,4,8.38,,,,,
7/6/22 11:26,4.1,8.4,,,,,
7/6/22 11:26,4.2,8.4,,,,,
7/6/22 11:26,4.2,8.41,,,,,
7/6/22 11:26,4.2,8.42,,,,,
7/6/22 11:26,4.2,8.43,,,,,
7/6/22 11:26,4.2,8.43,,,,,
7/6/22 11:26,4.2,8.45,,,,,
7/6/22 11:26,4.2,8.45,,,,,
7/6/22 11:26,4.2,8.46,,,,,
7/6/22 11:26,4.2,8.46,,,,,
7/6/22 11:26,4.2,8.47,,,,,
7/6/22 11:26,4.2,8.48,,,,,
7/6/22 11:26,4.2,8.49,,,,,
7/6/22 11:26,4.2,8.51,,,,,
7/6/22 11:26,4.2,8.51,,,,,
7/6/22 11:26,4.2,8.52,,,,,
7/6/22 11:26,4.2,8.52,,,,,
7/6/22 11:26,4.2,8.53,,,,,
7/6/22 11:26,4.2,8.54,,,,,
7/6/22 11:26,4.2,8.55,,,,,
7/6/22 11:26,4.2,8.57,,,,,
7/6/22 11:26,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.55,,,,,
7/6/22 11:27,4.2,8.55,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.55,,,,,
7/6/22 11:27,4.3,8.58,,,,,
7/6/22 11:27,4.2,8.58,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.55,,,,,
7/6/22 11:27,4.2,8.58,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.3,8.55,,,,,
7/6/22 11:27,4.3,8.57,,,,,
7/6/22 11:27,4.3,8.58,,,,,
7/6/22 11:27,4.2,8.59,,,,,
7/6/22 11:27,4.2,8.6,,,,,
7/6/22 11:27,4.2,8.61,,,,,
7/6/22 11:27,4.2,8.61,,,,,
7/6/22 11:27,4.3,8.61,,,,,
7/6/22 11:27,4.3,8.61,,,,,
7/6/22 11:27,4.3,8.61,,,,,
7/6/22 11:27,4.3,8.6,,,,,
7/6/22 11:27,4.3,8.57,,,,,
7/6/22 11:27,4.3,8.57,,,,,
7/6/22 11:27,4.2,8.57,,,,,
7/6/22 11:27,4.3,8.55,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.2,8.51,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.53,,,,,
7/6/22 11:27,4.3,8.53,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.51,,,,,
7/6/22 11:27,4.3,8.53,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.52,,,,,
7/6/22 11:27,4.3,8.47,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.4,8.45,,,,,
7/6/22 11:27,4.3,8.46,,,,,
7/6/22 11:27,4.3,8.46,,,,,
7/6/22 11:27,4.4,8.46,,,,,
7/6/22 11:27,4.3,8.48,,,,,
7/6/22 11:27,4.3,8.47,,,,,
7/6/22 11:27,4.4,8.47,,,,,
7/6/22 11:27,4.4,8.46,,,,,
7/6/22 11:27,4.3,8.47,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.4,8.45,,,,,
7/6/22 11:27,4.3,8.45,,,,,
7/6/22 11:27,4.4,8.45,,,,,
7/6/22 11:28,4.4,8.43,,,,,
7/6/22 11:28,4.4,8.42,,,,,
7/6/22 11:28,4.4,8.42,,,,,
7/6/22 11:28,4.4,8.42,,,,,
7/6/22 11:28,4.4,8.42,,,,,
7/6/22 11:28,4.4,8.43,,,,,
7/6/22 11:28,4.4,8.43,,,,,
7/6/22 11:28,4.4,8.42,,,,,
7/6/22 11:28,4.4,8.41,,,,,
7/6/22 11:28,4.5,8.4,,,,,
7/6/22 11:28,4.4,8.4,,,,,
7/6/22 11:28,4.4,8.4,,,,,
7/6/22 11:28,4.4,8.4,,,,,
7/6/22 11:28,4.4,8.41,,,,,
7/6/22 11:28,4.4,8.4,,,,,
7/6/22 11:28,4.4,8.4,,,,,
7/6/22 11:28,4.4,8.38,,,,,
7/6/22 11:28,4.4,8.37,,,,,
7/6/22 11:28,4.4,8.37,,,,,
7/6/22 11:28,4.4,8.37,,,,,
7/6/22 11:28,4.4,8.37,,,,,
7/6/22 11:28,4.4,8.36,,,,,
7/6/22 11:28,4.4,8.36,,,,,
7/6/22 11:28,4.4,8.35,,,,,
7/6/22 11:28,4.4,8.34,,,,,
7/6/22 11:28,4.4,8.34,,,,,
7/6/22 11:28,4.4,8.31,,,,,
7/6/22 11:28,4.4,8.3,,,,,
7/6/22 11:28,4.4,8.29,,,,,
7/6/22 11:28,4.4,8.28,,,,,
7/6/22 11:28,4.4,8.26,,,,,
7/6/22 11:28,4.4,8.24,,,,,
7/6/22 11:28,4.4,8.24,,,,,
7/6/22 11:28,4.4,8.23,,,,,
7/6/22 11:28,4.5,8.21,,,,,
7/6/22 11:28,4.5,8.2,,,,,
7/6/22 11:28,4.5,8.2,,,,,
7/6/22 11:28,4.4,8.2,,,,,
7/6/22 11:28,4.5,8.2,,,,,
7/6/22 11:28,4.4,8.23,,,,,
7/6/22 11:28,4.4,8.19,,,,,
7/6/22 11:28,4.4,8.19,,,,,
7/6/22 11:28,5.6,8.17,,,,,
7/6/22 11:28,5.6,8.14,,,,,
7/6/22 11:28,5.6,8.12,,,,,
7/6/22 11:28,5.6,8.12,,,,,
7/6/22 11:28,5.8,7.69,,,,,
7/6/22 11:28,5.6,6.92,,,,,
7/6/22 11:28,5.9,6.95,,,,,
7/6/22 11:28,5.6,6.85,,,,,
7/6/22 11:28,5.6,6.84,,,,,
7/6/22 11:28,5.6,6.82,,,,,
7/6/22 11:28,5.6,6.82,,,,,
7/6/22 11:28,5.6,6.82,,,,,
7/6/22 11:28,5.6,6.82,,,,,
7/6/22 11:28,5.6,6.81,,,,,
7/6/22 11:28,5.6,6.79,,,,,
7/6/22 11:28,5.6,6.79,,,,,
7/6/22 11:28,5.6,6.79,,,,,
7/6/22 11:28,5.6,6.79,,,,,
7/6/22 11:29,5.6,6.79,,,,,
7/6/22 11:29,5.6,6.79,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.79,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.5,6.79,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.5,6.77,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.76,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.77,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.77,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.77,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.78,,,,,
7/6/22 11:29,5.5,6.79,,,,,
7/6/22 11:29,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.77,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.79,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.4,6.79,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.79,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.4,6.78,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.6,6.77,,,,,
7/6/22 11:30,5.6,6.79,,,,,
7/6/22 11:30,5.4,6.78,,,,,
7/6/22 11:30,5.6,6.78,,,,,
7/6/22 11:30,5.5,6.79,,,,,
7/6/22 11:30,5.5,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.4,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.4,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.6,6.81,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.81,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.6,6.79,,,,,
7/6/22 11:31,5.6,6.78,,,,,
7/6/22 11:31,5.5,6.78,,,,,
7/6/22 11:31,5.5,6.81,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.4,6.79,,,,,
7/6/22 11:31,5.5,6.79,,,,,
7/6/22 11:31,5.5,6.81,,,,,
7/6/22 11:31,5.5,6.81,,,,,
7/6/22 11:32,5.4,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.1,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.4,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.4,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.82,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.4,6.79,,,,,
7/6/22 11:32,5.5,6.79,,,,,
7/6/22 11:32,5.6,6.79,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.4,6.81,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.5,6.81,,,,,
7/6/22 11:32,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.79,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.4,6.82,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.5,6.81,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.5,6.83,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.82,,,,,
7/6/22 11:33,5.5,6.83,,,,,
7/6/22 11:33,5.6,6.81,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:33,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.4,6.83,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.4,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.4,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.6,6.82,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.6,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.82,,,,,
7/6/22 11:34,5.3,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.5,6.83,,,,,
7/6/22 11:34,5.6,6.84,,,,,
7/6/22 11:34,5.5,6.84,,,,,
7/6/22 11:35,5.6,6.83,,,,,
7/6/22 11:35,5.6,6.84,,,,,
7/6/22 11:35,5.5,6.83,,,,,
7/6/22 11:35,5.5,6.83,,,,,
7/6/22 11:35,5.5,6.84,,,,,
7/6/22 11:35,5.6,6.84,,,,,
7/6/22 11:35,5.6,6.83,,,,,
