"","Site","New.Name","DateTime","Date","pCO2_ppm","CH4_umol.L","CH4_sat","Flux_umol_m2_s","DOC_mg.L","TDN_mg.L","AirPress_kpa","AirTemp_c","Watertemp_c","waterTemp_c_day","WaterTemp_c_ave3","waterTemp_c_yearly","Baro_kpa","BaroTemp_c","Elevation_m","depth_ave_m","surface_area_m2","Volumn_m3","SA_to_Vol_ratio","surface_area_day","Volumn_m3_day","WS_area_minus_pond","percentpond","percent_DTW","PrecipAccuDay_mm","PrecipAccu_mm_PreviousDay","precip_mm_ave2","Precip_mm_ave7","solarrad_W_m2","solarrad_Wm2_daymean","windspeed_m_s","winddirecion","pCO2_air_ppm","air_pressure_atm","water_pressure_atm","pCO2_air_atm","pCO2_air_uatm","pCO2_w_atm","pCO2_w_uatm","KH_mol.l.atm","KH_mol.m3.atm","CO2_sat_mol.L","CO2_mol.L","CO2_umol.L","CO2_sat_precent","Flux_mol_m2_d","k_m_d","Sc_co2","KH_CH4_mol.L.atm","CH4_air_atm","CH4_sat_umol.L","CH4_pSat","CH4_mol.L","pCH4_w_atm","pCH4_w_uatm","pCH4_ppm","Sc_ch4","k_ch4","K600"
"30","Wetland01","S1",2022-07-25 10:00:00,"2022-07-25",614.9421358,0.07047601,3007.856348,0.05,7.074,0.2504,61.83665,15.19226,6.877,7.19138947368421,6.41001871345029,8.18434433879718,62.5252,6.145,4274.088379,0.720292715991018,5328.372,3837.98753969049,1.38832446559472,5328.372,3831.76237641086,11457.74234,31.43629519,22.71368324,2.3,23.8,13.05,3.43333333333333,682.803,196.926579861111,2.53666666666667,100,418.53,0.610430898321816,0.611398739321816,0.00025548364387463,255.48364387463,0.000375974846583985,375.974846583985,0.0597084765177927,59.7084765177927,0.0000152545391509684,0.0000224488852985406,22.4488852985406,147.162002577544,0.00432,0.600471524637143,1244.28414664199,0.00200711208121712,0.00000116651513376604,0.00234132661790442,3010.0887873166,0.00000007047601,0.0000351131412438429,35.1131412438429,57.4308368427314,1249.11576396664,0.598922096750846,0.910018786881691
"31","Wetland03","S3",2022-07-14 12:30:00,"2022-07-14",573.2902131,0.076631532,3211.560709,0.045,3.964,0.2119,61.90788,9.848541,6.0436,6.53058947368421,6.67501593567251,7.85976418972102,62.5457,6.184,4263.466797,0.235401420073235,840.904,197.949995745264,4.24806273338917,840.904,197.970846706202,24376.74081,3.221982649,48.35886128,0.1,0,0.05,7.18571428571429,431.666666666667,126.711805555556,2.23333333333333,111,418.53,0.611134057255676,0.612101898255676,0.000255777936983218,255.777936983218,0.000350912027689911,350.912027689911,0.0612557339742013,61.2557339742013,0.000015667865264314,0.0000214953738165208,21.4953738165208,137.194017525028,0.003888,0.667180488053976,1309.69286576306,0.0020416382657433,0.00000116785884939388,0.00238434531590949,3213.94436823718,0.000000076631532,0.0000375343337190542,37.5343337190542,61.3204007797015,1313.44701151444,0.665908574044788,1.04107907424737
"32","Wetland05","S8",2022-07-27 11:15:00,"2022-07-27",1089.334048,2.540649999,110477.8504,0.125,4.017,0.1357,62.87624,9.110594,8.6206,8.44783870967742,8.63779345878136,9.35054123010704,62.5475,6.495,4135.197754,0.616011909253632,664.172765298877,409.138333226026,1.62334523891204,663.81953833729,408.471140833502,18433.6216,3.217019649,17.21070603,8.3,0.3,4.3,7.23333333333333,238.666666666667,78.8923611111111,3.2,85.3333333333333,418.53,0.620693385982231,0.621661226982231,0.000259778802835143,259.778802835143,0.000677196740873201,677.1967408732,0.0566243442030978,56.6243442030978,0.0000147098043484058,0.0000383458213484202,38.3458213484202,260.682062386342,0.0108,0.456929777973736,1119.79677825405,0.00193738718076333,0.00000118612643981046,0.00229798615925324,110559.84775059,0.000002540649999,0.00131137958598394,1311.37958598394,2109.47623732278,1125.39754878753,0.455412514885133,0.65209759859531
"33","Wetland01","S1",2022-07-14 10:00:00,"2022-07-14",524.7797353,0.0542226,2283.511693,0.037777778,7.074,0.2504,61.89142,10.88116,6.268,6.68042857142857,6.75947619047619,8.18434433879718,62.627,6.178,4274.088379,0.740626417112125,5328.372,3946.33306340057,1.35020838697495,5328.372,3942.73376651582,11457.74234,31.43629519,22.71368324,0.1,0,0.05,7.18571428571429,322,126.711805555556,2.63333333333333,124.333333333333,418.53,0.610971569595262,0.611939410595262,0.000255709931022705,255.709931022705,0.000321133401911819,321.133401911819,0.0608343065697903,60.8343065697903,0.0000155559363367751,0.0000195359278217033,19.5359278217033,125.585033255242,0.0032640000192,0.820102261917007,1291.68390154774,0.00203226344911335,0.00000116754834034946,0.00237276581716516,2285.20655547803,0.0000000542226,0.0000266808912120407,26.6808912120407,43.6005440245906,1295.76869015072,0.818377825072321,1.26964076403893
"34","Wetland04","S4",2022-07-15 13:00:00,"2022-07-15",955.537397,2.022103266,86523.69649,0.068,9.574,0.3256,62.4924,17.379,7.5214,7.68773913043478,7.59195123792271,8.09324925589837,62.5145,6.226,4187.8125,0.316365467860978,487.854589380371,154.340345417446,3.16090124109068,488.436200607252,154.772431719691,3815.402457,10.83713388,39.43372057,0,0,0,6.42857142857143,765,175.913194444444,1.93333333333333,143,418.53,0.616904244817374,0.617872085817374,0.000258192933583416,258.192933583416,0.000590399884560894,590.399884560894,0.058545050427692,58.545050427692,0.0000151159183167148,0.0000345649910141211,34.5649910141211,228.666166949976,0.0058752,0.302081240139717,1196.39630767256,0.00198095413858589,0.00000117888550471866,0.00233531811949135,86587.9149021647,0.000002022103266,0.00102077237761975,1020.77237761975,1652.0771872537,1201.76233942682,0.301181347158666,0.447678594487987
"35","Wetland08","S12",2022-07-08 10:00:00,"2022-07-08",12010.66871,1.186316288,49243.55104,1.04,2.303,0.08028,63.84128,7.988405,7.079,7.05964705882353,7.04760110294118,8.51450046248121,62.5763,5.656,3998.477295,0.333455999506898,209.840697827008,69.9726396311298,2.9988964105572,209.274035687552,69.6136043436801,109036.2475,0.181275531,11.8748279,5.3,12.5,8.9,17.2714285714286,71.3333333333333,64.6944444444444,4.43333333333333,113.333333333333,418.53,0.63021994076999,0.63118778176999,0.000263765951810464,263.765951810464,0.00758098734063913,7580.98734063913,0.0593407332200717,59.3407332200717,0.000015652064978923,0.000449861347325608,449.861347325608,2874.134166523,0.089856,0.20694168377602,1229.02670199554,0.00199886242333042,0.00000120433140021323,0.00240729278112313,49280.0999239701,0.000001186316288,0.000593495717440827,593.495717440827,940.283913254046,1234.05519080015,0.206379141714673,0.311423740887122
"36","Wetland09","S10",2022-07-08 11:30:00,"2022-07-08",4276.439604,8.708198655,363154.7374,0.3125,1.171,0.06864,63.80642,8.629661,7.28,7.25354761904762,7.31796148705096,8.34297148081517,62.5036,5.665,3999.155518,0.349291454474876,28.2118149801822,9.85414588780394,2.86293863531073,27.2303683703825,9.37375634145359,8485.824843,0.297054655,9.475939435,5.3,12.5,8.9,17.2714285714286,175.333333333333,64.6944444444444,5.26666666666667,99.3333333333333,418.53,0.629875814412636,0.630843655412636,0.00026362192460612,263.62192460612,0.00269776479193872,2697.76479193872,0.0589775796157716,58.9775796157716,0.0000155477830469204,0.000159107637801192,159.107637801192,1023.34614086802,0.027,0.188074862894055,1214.06909565242,0.00199069898636486,0.00000120367378506811,0.00239615218384905,363424.273036432,0.000008708198655,0.0043744427031139,4374.4427031139,6934.27391332416,1219.26717425254,0.187539938358719,0.281062743763138
"37","Wetland04","S4",2022-10-16 09:15:00,"2022-10-16",2410.89624548139,0.585325,25442.298075,NA,9.574,0.3256,62.2807,6.796,8.248667,8.00348387096774,8.35184482206861,8.09324925589837,62.528,6.821,4187.8125,0.13424933530238,222.83199998406,29.91504788196,7.44882645226975,225.392398829789,30.6367723423953,3815.402457,10.83713388,39.43372057,0.1,0.2,0.15,4.45714285714286,325.595333333333,127.78209375,4.14566666666667,103.666666666667,418.53,0.614814412635735,0.615782253635735,0.000257318276120434,257.318276120434,0.00148458712332446,1484.58712332446,0.0572654184748623,57.2654184748623,0.0000147354387632668,0.0000850155028795674,85.0155028795674,576.945853091921,NA,NA,1145.02131952175,0.0019519825193879,0.00000117489189811451,0.00229336844728999,25522.5016587135,0.000000585325,0.000299861804184366,299.861804184366,486.960776173567,1150.64445003055,NA,NA
"38","Wetland06","S5",2022-10-15 11:45:00,"2022-10-15",658.060235923676,2.0545,88596.9297333333,-0.04,7.481,0.2561,62.5518,6.904,7.949167,7.93149473684211,8.26275539430685,8.55235015013137,62.541,6.903,4166.241211,0.089044071658674,177.139315571722,15.7732059093369,11.2303939091333,177.498698035909,16.1911137310008,2477.142423,8.746156632,15.04008533,10.5,0.1,5.3,4.77142857142857,187.938,77.92371875,3.30733333333333,115.333333333333,418.53,0.617490621915104,0.618458462915104,0.000258438349990128,258.438349990128,0.000406982922014907,406.982922014907,0.0577881680047893,57.7881680047893,0.0000149346787881101,0.0000235187974724775,23.5187974724775,157.477759020847,-0.003456,-0.402603939562687,1165.84412922875,0.00196384368306985,0.00000118000605376111,0.00231734743466293,88657.4006671916,0.0000020545,0.0010461626949801,1046.1626949801,1691.56500834189,1171.40807661628,-0.401328070947204,-0.58791817584279
"39","Wetland07","S7",2022-10-15 12:30:00,"2022-10-15",938.50848755027,0.00783333333333333,337.298,-0.043333333,7.838,0.2459,62.5118,6.899,7.848667,7.40391860465116,7.40391860465116,8.36714620416378,62.5118,6.899,4145.449219,0.0230910410705424,229.596032485731,5.3016114157616,43.3068390872907,204.633105527699,6.94533299186038,5582.266858,8.456469976,2.715998614,10.5,0.1,5.3,4.77142857142857,211.664333333333,77.92371875,3.48966666666667,110.333333333333,418.53,0.617095755182626,0.618063596182626,0.000258273086416584,258.273086416584,0.000580057930863237,580.057930863237,0.0579649001965525,57.9649001965525,0.0000149707736775929,0.0000336230000707063,33.6230000707063,224.590931603158,-0.0037439999712,-0.200726706415183,1172.9354511305,0.00196784562951386,0.00000117925147528134,0.00232058486173017,337.558581136869,0.00000000783333333333333,0.0000039806645479953,3.9806645479953,6.44054199694216,1178.46466271921,-0.200098357700493,-0.294133973650582
"40","Wetland08","S12",2022-10-16 15:30:00,"2022-10-16",6235.68069889845,7.495575,327478.005925,0.0525,2.303,0.08028,62.2806,6.813,8.382,8.52278571428571,8.42859871031746,8.51450046248121,62.2806,6.813,3998.477295,0.287598098834072,171.292898078651,49.2635118311984,3.47707444539452,171.626570795962,49.442939871623,109036.2475,0.181275531,11.8748279,0.1,0.2,0.15,4.45714285714286,189.624333333333,127.78209375,2.34633333333333,99,418.53,0.614813425468904,0.615781266468904,0.000257317862961501,257.317862961501,0.00383981535806339,3839.81535806339,0.057034576534321,57.034576534321,0.0000146760153487256,0.000219002242917127,219.002242917127,1492.2459381057,0.004536,0.0221997932129466,1135.89872726497,0.00194673324652631,0.00000117489001166831,0.00228719744672639,327718.755139755,0.000007495575,0.00385033492050072,3850.33492050072,6252.76397669553,1141.5263043554,0.0221267717259754,0.0319408372383229
"41","Wetland09","S10",2022-10-16 16:30:00,"2022-10-16",6219.69161694646,6.37215,279014.362375,0.276,1.171,0.06864,62.2664,6.802,8.481,8.481,8.38718947368421,8.34297148081517,62.2664,6.802,3999.155518,0.326500169617468,23.9612429999728,7.82334990373649,3.0627855451702,24.3532743803472,8.00047837837668,8485.824843,0.297054655,9.475939435,0.1,0.2,0.15,4.45714285714286,82.089,127.78209375,1.51266666666667,115.333333333333,418.53,0.614673247778875,0.615641088778875,0.000257259194392892,257.259194392892,0.00382909771892576,3829.09771892576,0.0568639188376262,56.8639188376262,0.0000146287659501905,0.000217737501910334,217.737501910334,1488.42016238217,0.0238464,0.117407062218532,1129.18317536063,0.00194284799033813,0.000001174622136308,0.00228211225693267,279221.584330153,0.00000637215,0.00327979853889187,3279.79853889187,5327.45230731327,1134.80510352591,0.117018977800048,0.168354107080206
"42","Wetland10","S11",2022-10-16 16:00:00,"2022-10-16",5009.007562968,7.23765,320129.35135,0.025,8.867,0.5712,62.2605,6.807,8.978,8.96188372093023,8.8604959625323,9.00058421996068,62.2605,6.807,3998.755371,0.289770267474395,54.8486023628545,15.8934941772811,3.45100968679736,55.5394327073782,16.6528643963564,1632.737661,3.364938868,9.735572516,0.1,0.2,0.15,4.45714285714286,104.978333333333,127.78209375,2.698,76,418.53,0.614615004935834,0.615582845935834,0.000257234818015795,257.234818015795,0.00308345913092596,3083.45913092596,0.0560166484757324,56.0166484757324,0.0000144094323765098,0.000172725046226367,172.725046226367,1198.69431156735,0.00216,0.013643632156513,1096.20322037613,0.0019235008341735,0.00000117451083598223,0.00225917257275764,320367.292312044,0.00000723765,0.00376274856314783,3762.74856314783,6112.49742904636,1101.67744911469,0.0135983978914699,0.0192363070729595
"43","Wetland11","S6",2022-10-15 13:00:00,"2022-10-15",1342.46792830978,0.15225,6525.524725,0.011428571,11.68,0.3581,62.445,6.89,7.582,7.60801886792453,7.68615212264151,8.47770404104806,62.4876,6.895,4145.759277,0.258669933927368,32.2925197995448,8.35310396289648,3.86593055024629,31.6274242358206,7.76425615130169,23324.60266,0.132761162,5.525065104,10.5,0.1,5.3,4.77142857142857,237.613,77.92371875,3.02066666666667,124.666666666667,418.53,0.616436327739388,0.617404168739388,0.000257997096248766,257.997096248766,0.000828845295337388,828.845295337388,0.05843708537215,58.43708537215,0.0000150765983392559,0.0000484353032839358,48.4353032839358,321.261482159551,0.0009874285344,0.0296003257931473,1192.00911615238,0.00197851795640497,0.00000117799132922014,0.0023306769973514,6532.43672001817,0.00000015225,0.0000769515381486064,76.9515381486064,124.637218283974,1197.41104468325,0.029511233962804,0.0437753510118254
"44","Wetland12","Wetland",2022-10-16 12:45:00,"2022-10-16",4162.06829006665,0.23695,10163.028675,0.023333333,4.605,0.1557,62.4405,6.821,7.589333,7.68190625,7.67303125,7.68681380794608,62.4354,6.824,4124.501465,NA,4968.054388,NA,NA,4968.054388,NA,811750.0815,0.608294854,18.11390046,0.1,0.2,0.15,4.45714285714286,506.505333333333,127.78209375,2.172,95.6666666666667,418.53,0.616391905231984,0.617359746231984,0.000257978504096742,257.978504096742,0.00256949342335574,2569.49342335574,0.058424037556832,58.424037556832,0.0000150721458122034,0.000150120180268168,150.120180268168,996.01066854476,0.0020159999712,0.0149280215689282,1191.47956920722,0.00197822343683744,0.00000117790643914116,0.00233016212431078,10168.8203377731,0.00000023695,0.000119779189543325,119.779189543325,194.018463747256,1196.88566848171,0.0148830363522715,0.0220711723964079
