"","Site","Location","Date","CH4_umol.L","CH4_sat","Watertemp_c","AirPress_kpa","KH_CH4_mol.L.atm","air_pressure_atm","water_pressure_atm","CH4_air_atm","CH4_sat_umol.L","CH4_pSat","CH4_mol.L","pCH4_w_atm","pCH4_w_uatm","pCH4_ppm","New.Name"
"107","Wetland08","3",2022-07-05,0.92508774,38372.1953,6.978,63.75624,0.0020029815178563,0.629380454096742,0.630348295096742,0.00000120272716636525,0.00240904028525328,38400.6753918912,0.00000092508774,0.000461855355006011,461.855355006011,732.698666116211,"S12"
"108","Wetland04","1",2022-06-29,1.226623485,51497.43279,6.3494,62.18753,0.00202887713644463,0.613894669299112,0.614862510299112,0.00000117313429619052,0.00238014535152002,51535.6545017996,0.000001226623485,0.000604582437726866,604.582437726866,983.280697066334,"S4"
"109","Wetland06","2",2022-07-19,0.208723101,8567.04131,5.5728,62.60229,0.00206149743032261,0.617989042448174,0.618956883448174,0.00000118095852044719,0.00243454295521946,8573.39980600936,0.000000208723101,0.00010124829550107,101.24829550107,163.578915120907,"S5"
"110","Wetland09","3",2022-07-05,4.655080771,194701.8842,7.36585,63.72989,0.00198722598553965,0.629120335636723,0.630088176636723,0.00000120223008779171,0.0023891028710573,194846.393070546,0.000004655080771,0.002342501962471,2342.501962471,3717.73673801463,"S10"
"111","Wetland01","2",2022-07-14,0.050612806,2131.490091,6.268,61.89142,0.00203226344911335,0.610971569595262,0.611939410595262,0.00000116754834034946,0.00237276581716516,2133.07211499149,0.000000050612806,0.0000249046480770403,24.9046480770403,40.697898592304,"S1"
"112","Wetland04","1",2022-06-29,1.312763541,55113.85773,6.3494,62.18753,0.00202887713644463,0.613894669299112,0.614862510299112,0.00000117313429619052,0.00238014535152002,55154.7635593615,0.000001312763541,0.000647039447297663,647.039447297663,1052.33192211198,"S4"
"113","Wetland12","2",2022-07-22,0.276166224,11423.14012,6.1658,62.88231,0.0020365258671764,0.620753307008885,0.621721148008885,0.00000118624094709477,0.00241581037346233,11431.6184346953,0.000000276166224,0.000135606538787989,135.606538787989,218.114727514547,"Wetland"
"114","Wetland12","2",2022-07-22,0.264446153,10938.35958,6.1658,62.88231,0.0020365258671764,0.620753307008885,0.621721148008885,0.00000118624094709477,0.00241581037346233,10946.4780806035,0.000000264446153,0.000129851605256872,129.851605256872,208.858272993823,"Wetland"
"115","Wetland12","1",2022-07-22,0.180838318,7480.065493,6.1658,62.88231,0.0020365258671764,0.620753307008885,0.621721148008885,0.00000118624094709477,0.00241581037346233,7485.61724821238,0.000000180838318,0.0000887974569410838,88.7974569410839,142.825215493257,"Wetland"
"116","Wetland12","3",2022-07-22,0.61263994,25340.79575,6.1658,62.88231,0.0020365258671764,0.620753307008885,0.621721148008885,0.00000118624094709477,0.00241581037346233,25359.6038302446,0.00000061263994,0.000300826004655375,300.826004655375,483.860016051885,"Wetland"
"117","Wetland02","3",2022-07-25,0.071415584,3063.468268,7.1794,61.90392,0.00199477912692779,0.611094965449161,0.612062806449161,0.00000116778414612438,0.00232947143944611,3065.74198724586,0.000000071415584,0.0000358012488881357,35.8012488881357,58.4927698773826,"S2"
"118","Wetland01","3",2022-07-25,0.063959661,2729.744102,6.877,61.83665,0.00200711208121712,0.610430898321816,0.611398739321816,0.00000116651513376604,0.00234132661790442,2731.77012172895,0.000000063959661,0.0000318665118896673,31.8665118896673,52.1206699330369,"S1"
"119","Wetland01","2",2022-07-25,0.071345771,3044.976991,6.877,61.83665,0.00200711208121712,0.610430898321816,0.611398739321816,0.00000116651513376604,0.00234132661790442,3047.2370003574,0.000000071345771,0.0000355464807708874,35.5464807708874,58.1396042954173,"S1"
"120","Wetland03","3",2022-07-25,0.104631889,4465.336728,6.8564,61.81431,0.00200795596423083,0.610210365251728,0.611178206251728,0.00000116609370168509,0.00234146480315059,4468.65094274368,0.000000104631889,0.0000521086571936256,52.1086571936256,85.2593509726089,"S3"
"121","Wetland01","1",2022-07-25,0.081770517,3489.896316,6.877,61.83665,0.00200711208121712,0.610430898321816,0.611398739321816,0.00000116651513376604,0.00234132661790442,3492.48654052324,0.000000081770517,0.0000407403840399457,40.7403840399457,66.6347203874452,"S1"
"122","Wetland01","2",2022-07-25,0.064828092,2766.807981,6.877,61.83665,0.00200711208121712,0.610430898321816,0.611398739321816,0.00000116651513376604,0.00234132661790442,2768.86152936764,0.000000064828092,0.0000322991887730994,32.2991887730994,52.8283535699251,"S1"
"123","Wetland05","3",2022-07-19,1.032825161,43384.9156,6.8972,62.8534,0.00200628504916052,0.620467917077986,0.621435758077986,0.00000118569557549852,0.00237884330597846,43417.1161423001,0.000001032825161,0.000514794825108306,514.794825108306,828.395885522414,"S8"
"124","Wetland07","2",2022-07-19,0.139221089,5696.093183,5.5318,62.74971,0.00206323919282863,0.619444323790721,0.620412164790721,0.00000118373951943435,0.00244233777059708,5700.32084325357,0.000000139221089,0.0000674769505561461,67.4769505561461,108.761488548355,"S7"
"125","Wetland09","3",2022-07-18,7.511481207,315163.8503,7.582,63.80909,0.00197851795640497,0.629902171767029,0.630870012767029,0.00000120372415318164,0.00238158985162824,315397.766826415,0.000007511481207,0.00379651909788506,3796.51909788506,6017.91022089215,"S10"
"126","Wetland09","1",2022-07-18,11.30015838,474127.7155,7.582,63.80909,0.00197851795640497,0.629902171767029,0.630870012767029,0.00000120372415318164,0.00238158985162824,474479.615886603,0.00001130015838,0.00571142573835051,5711.42573835051,9053.25284570097,"S10"
"127","Wetland03","1",2022-07-25,0.122364963,5222.124651,6.8564,61.81431,0.00200795596423083,0.610210365251728,0.611178206251728,0.00000116609370168509,0.00234146480315059,5226.00052904278,0.000000122364963,0.0000609400630191975,60.9400630191975,99.70915584987,"S3"
"128","Wetland03","2",2022-07-25,0.113574934,4846.995791,6.8564,61.81431,0.00200795596423083,0.610210365251728,0.611178206251728,0.00000116609370168509,0.00234146480315059,4850.59326312221,0.000000113574934,0.0000565624625356296,56.5624625356296,92.5465959961488,"S3"
"129","Wetland11","1",2022-07-19,0.413103683,17123.76262,6.166,62.74875,0.002036517514076,0.619434846989141,0.620402687989141,0.00000118372140955084,0.00241066938233702,17136.4719702673,0.000000413103683,0.000202848087553733,202.848087553733,326.9619740224,"S6"
"130","Wetland02","3",2022-07-14,0.066210531,2830.964281,7.0384,61.92754,0.00200051684175584,0.611328134254689,0.612295975254689,0.00000116822972471668,0.00233706323933551,2833.06544237226,0.000000066210531,0.0000330967126184689,33.0967126184689,54.05345446653,"S2"
"131","Wetland08","1",2022-07-18,1.161183761,48243.3298,7.079,63.78435,0.00199886242333042,0.629657946692991,0.630625787692991,0.00000120325744639191,0.0024051460951853,48279.1362788521,0.000001161183761,0.000580922302328983,580.922302328983,921.183867938802,"S12"
"132","Wetland10","1",2022-07-18,17.11713886,728826.5959,8.282,63.77594,0.00195066841892338,0.629574925962488,0.630542766962488,0.00000120309879626654,0.00234684682672186,729367.535413876,0.00001711713886,0.00877501203892324,8775.01203892324,13916.6009011492,"S11"
"133","Wetland07","1",2022-07-19,0.569443928,23298.23516,5.5318,62.74971,0.00206323919282863,0.619444323790721,0.620412164790721,0.00000118373951943435,0.00244233777059708,23315.5272319597,0.000000569443928,0.000275995110009185,275.995110009185,444.857669904466,"S7"
"134","Wetland10","2",2022-07-18,12.77919327,544122.2395,8.282,63.77594,0.00195066841892338,0.629574925962488,0.630542766962488,0.00000120309879626654,0.00234684682672186,544526.090262581,0.00001277919327,0.00655118683730634,6551.18683730634,10389.7581267411,"S11"
"135","Wetland07","2",2022-07-19,0.148100006,6059.365293,5.5318,62.74971,0.00206323919282863,0.619444323790721,0.620412164790721,0.00000118373951943435,0.00244233777059708,6063.8625739221,0.000000148100006,0.0000717803376917051,71.7803376917051,115.69782439053,"S7"
"136","Wetland02","2",2022-07-14,0.057346489,2451.964343,7.0384,61.92754,0.00200051684175584,0.611328134254689,0.612295975254689,0.00000116822972471668,0.00233706323933551,2453.78422093127,0.000000057346489,0.0000286658366493268,28.6658366493268,46.8169607637924,"S2"
"137","Wetland03","1",2022-07-25,0.111088913,4740.900769,6.8564,61.81431,0.00200795596423083,0.610210365251728,0.611178206251728,0.00000116609370168509,0.00234146480315059,4744.41951254288,0.000000111088913,0.0000553243771172811,55.3243771172811,90.5208604485064,"S3"
"138","Wetland08","3",2022-07-18,1.739900098,72287.07209,7.079,63.78435,0.00199886242333042,0.629657946692991,0.630625787692991,0.00000120325744639191,0.0024051460951853,72340.7239785969,0.000001739900098,0.000870445148046282,870.445148046282,1380.28790612991,"S12"
"139","Wetland08","2",2022-07-18,2.06691655,85873.51988,7.079,63.78435,0.00199886242333042,0.629657946692991,0.630625787692991,0.00000120325744639191,0.0024051460951853,85937.255709232,0.00000206691655,0.00103404642854619,1034.04642854619,1639.71478605248,"S12"
"140","Wetland09","2",2022-07-18,16.12374911,676514.087,7.582,63.80909,0.00197851795640497,0.629902171767029,0.630870012767029,0.00000120372415318164,0.00238158985162824,677016.19987071,0.00001612374911,0.00814940751879622,8149.40751879622,12917.7284604993,"S10"
"141","Wetland05","1",2022-07-27,2.219476954,96511.93319,8.6206,62.87624,0.00193738718076333,0.620693385982231,0.621661226982231,0.00000118612643981046,0.00229798615925324,96583.5649210895,0.000002219476954,0.00114560320004055,1145.60320004055,1842.80947615427,"S8"
"142","Wetland05","3",2022-07-27,2.195205816,95456.52485,8.6206,62.87624,0.00193738718076333,0.620693385982231,0.621661226982231,0.00000118612643981046,0.00229798615925324,95527.3732681386,0.000002195205816,0.00113307543158982,1133.07543158983,1822.65739346522,"S8"
"143","Wetland05","2",2022-07-27,2.881582445,125302.9872,8.6206,62.87624,0.00193738718076333,0.620693385982231,0.621661226982231,0.00000118612643981046,0.00229798615925324,125395.987847743,0.000002881582445,0.00148735496632359,1487.35496632359,2392.54903115601,"S8"
"144","Wetland05","2",2022-07-27,2.866334781,124639.9564,8.6206,62.87624,0.00193738718076333,0.620693385982231,0.621661226982231,0.00000118612643981046,0.00229798615925324,124732.464965388,0.000002866334781,0.00147948474598179,1479.48474598179,2379.88904851561,"S8"
"145","Wetland04","1",2022-10-16,0.6865,29795.3271,8.248667,62.5279,0.0019519825193879,0.617254689042448,0.618222530042448,0.00000117955519311945,0.00230247111762238,29815.7920308206,0.0000006865,0.000351693723269239,351.693723269239,568.878852158771,"S4"
"146","Wetland04","2",2022-10-16,0.3727,16171.8469,8.248667,62.5337,0.0019519825193879,0.617311944718657,0.618279785718657,0.00000117966460699901,0.00230268469160267,16185.4552366265,0.0000003727,0.000190934086908151,190.934086908151,308.815024069109,"S4"
"147","Wetland04","2",2022-10-16,0.3436,14909.571,8.248667,62.5337,0.0019519825193879,0.617311944718657,0.618279785718657,0.00000117966460699901,0.00230268469160267,14921.7129576197,0.0000003436,0.000176026166519025,176.026166519025,284.703091682709,"S4"
"148","Wetland04","1",2022-10-16,0.9385,40892.4473,8.248667,62.2807,0.0019519825193879,0.614814412635735,0.615782253635735,0.00000117489189811451,0.00229336844728999,40922.3385413276,0.0000009385,0.00048079324004105,480.79324004105,780.784501668121,"S4"
"149","Wetland06","2",2022-10-15,2.2364,96453.7815,7.949167,62.541,0.00196384368306985,0.617384007897335,0.618351848897335,0.00000117980231757157,0.0023169473286341,96523.5580611329,0.0000022364,0.00113878717500779,1138.78717500779,1841.64917924723,"S5"
"150","Wetland06","1",2022-10-15,1.1832,51018.502,7.949167,62.5518,0.00196384368306985,0.617490621915104,0.618458462915104,0.00000118000605376111,0.00231734743466293,51058.3774492194,0.0000011832,0.000602491944852984,602.491944852984,974.183362312059,"S5"
"151","Wetland06",NA,2022-10-15,0.216,9312.074,7.949167,62.5518,0.00196384368306985,0.617490621915104,0.618458462915104,0.00000118000605376111,0.00231734743466293,9321.00196841733,0.000000216,0.000109988387498516,109.988387498516,177.842804478875,"S5"
"152","Wetland06","2",2022-10-15,2.7439,118318.5057,7.949167,62.5518,0.00196384368306985,0.617490621915104,0.618458462915104,0.00000118000605376111,0.00231734743466293,118406.931949724,0.0000027439,0.00139720896507953,1397.20896507953,2259.17995930363,"S5"
"153","Wetland07","1",2022-10-15,0.0146,630.3261,7.848667,62.5118,0.00196784562951386,0.617095755182626,0.618063596182626,0.00000117925147528134,0.00232058486173017,629.151738459357,0.0000000146,0.00000741928115754018,7.41928115754018,12.0040740198326,"S7"
"154","Wetland07","1",2022-10-15,0.0089,381.5679,7.848667,62.5118,0.00196784562951386,0.617095755182626,0.618063596182626,0.00000117925147528134,0.00232058486173017,383.524004951252,0.0000000089,0.00000452271248644573,4.52271248644573,7.31755197099386,"S7"
"155","Wetland07","2",2022-10-15,0,0,7.848667,62.4949,0.00196784562951386,0.616928923988154,0.617896764988154,0.00000117893266587364,0.00231995749403057,0,0,0,0,0,"S7"
"156","Wetland07","2",2022-10-15,0,0,7.848667,62.5118,0.00196784562951386,0.617095755182626,0.618063596182626,0.00000117925147528134,0.00232058486173017,0,0,0,0,0,"S7"
"157","Wetland08","1",2022-10-16,4.6092,201370.8457,8.382,62.2806,0.00194673324652631,0.614813425468904,0.615781266468904,0.00000117489001166831,0.00228719744672639,201521.735982918,0.0000046092,0.00236765874740389,2367.65874740389,3844.96716014249,"S12"
"158","Wetland08","2",2022-10-16,8.5729,374543.047,8.382,62.2806,0.00194673324652631,0.614813425468904,0.615781266468904,0.00000117489001166831,0.00228719744672639,374821.159942714,0.0000085729,0.00440373636978625,4403.73636978625,7151.46206872897,"S12"
"159","Wetland08","2",2022-10-16,8.3072,362936.7059,8.382,62.2806,0.00194673324652631,0.614813425468904,0.615781266468904,0.00000117489001166831,0.00228719744672639,363204.322910113,0.0000083072,0.00426725131181845,4267.25131181845,6929.81671282125,"S12"
"160","Wetland08","1",2022-10-16,8.493,371061.4251,8.382,62.2788,0.00194673324652631,0.614795656465943,0.615763497465943,0.00000117485605563672,0.00228713134339078,371338.533947453,0.000008493,0.00436269325299428,4362.69325299428,7085.01441048083,"S12"
"161","Wetland09","1",2022-10-16,6.8345,299258.4179,8.481,62.2664,0.00194284799033813,0.614673247778875,0.615641088778875,0.000001174622136308,0.00228211225693267,299481.323902361,0.0000068345,0.00351777392466538,3517.77392466538,5714.00120749395,"S10"
"162","Wetland09","1",2022-10-16,7.6192,333617.8883,8.481,62.2664,0.00194284799033813,0.614673247778875,0.615641088778875,0.000001174622136308,0.00228211225693267,333866.13550031,0.0000076192,0.00392166553322269,3921.66553322269,6370.05164973852,"S10"
"163","Wetland09","2",2022-10-16,4.5852,200769.5736,8.481,62.2664,0.00194284799033813,0.614673247778875,0.615641088778875,0.000001174622136308,0.00228211225693267,200919.125957583,0.0000045852,0.00236004052957432,2360.04052957432,3833.46818883624,"S10"
"164","Wetland09","2",2022-10-16,6.4497,282411.5697,8.481,62.2664,0.00194284799033813,0.614673247778875,0.615641088778875,0.000001174622136308,0.00228211225693267,282619.751960356,0.0000064497,0.0033197141681051,3319.7141681051,5392.28818318439,"S10"
"165","Wetland10","2",2022-10-16,9.5249,421297.6073,8.978,62.2605,0.0019235008341735,0.614615004935834,0.615582845935834,0.00000117451083598223,0.00225917257275764,421610.111368053,0.0000095249,0.00495185644361454,4951.85644361454,8044.17549369253,"S11"
"166","Wetland10","1",2022-10-16,1.9305,85386.8558,8.978,62.2605,0.0019235008341735,0.614615004935834,0.615582845935834,0.00000117451083598223,0.00225917257275764,85451.639386873,0.0000019305,0.00100363876412328,1003.63876412328,1630.3878036067,"S11"
"167","Wetland10","1",2022-10-16,6.7507,298589.1591,8.978,62.2605,0.0019235008341735,0.614615004935834,0.615582845935834,0.00000117451083598223,0.00225917257275764,298812.940693584,0.0000067507,0.0035095903677633,3509.5903677633,5701.24783517624,"S11"
"168","Wetland10","2",2022-10-16,10.7445,475243.7832,8.978,62.2605,0.0019235008341735,0.614615004935834,0.615582845935834,0.00000117451083598223,0.00225917257275764,475594.477799667,0.0000107445,0.0055859086770902,5585.9086770902,9074.17858371,"S11"
"169","Wetland11","2",2022-10-15,0.3899,16713.549,7.582,62.455,0.00197851795640497,0.616535044422507,0.617502885422507,0.00000117817997384008,0.00233105023411934,16726.3662658606,0.0000003899,0.000197066697695512,197.066697695512,319.134861306235,"S6"
"170","Wetland11","2",2022-10-15,0.0743,3182.9268,7.582,62.455,0.00197851795640497,0.616535044422507,0.617502885422507,0.00000117817997384008,0.00233105023411934,3187.40449744406,0.0000000743,0.0000375533614741639,37.5533614741639,60.8148761093954,"S6"
"171","Wetland11","1",2022-10-15,0.0716,3069.8402,7.582,62.4702,0.00197851795640497,0.616685093780849,0.617652934780849,0.00000117846671366239,0.00233161755400659,3070.82951391254,0.0000000716,0.0000361887036547798,36.1887036547798,58.5906770889383,"S6"
"172","Wetland11","1",2022-10-15,0.0732,3135.7829,7.582,62.455,0.00197851795640497,0.616535044422507,0.617502885422507,0.00000117817997384008,0.00233105023411934,3140.21546719926,0.0000000732,0.0000369973897699704,36.9973897699704,59.9145212813962,"S6"
"173","Wetland12","1",2022-10-16,0.2093,8977.6023,7.589333,62.4405,0.00197822343683744,0.616391905231984,0.617359746231984,0.00000117790643914116,0.00233016212431078,8982.20762479807,0.0000002093,0.000105802001989525,105.802001989525,171.3781998831,"Wetland"
"174","Wetland12","1",2022-10-16,0.173,7420.8834,7.589333,62.4354,0.00197822343683744,0.616341559723593,0.617309400723593,0.000001177810230385,0.0023299718018945,7424.9825624213,0.000000173,0.0000874522042245,87.4522042245,141.666730041679,"Wetland"
"175","Wetland12","2",2022-10-16,0.264,11324.9446,7.589333,62.4221,0.00197822343683744,0.616210266535044,0.617178107535044,0.00000117755933304047,0.00232947547088733,11333.0233908597,0.000000264,0.000133453074654728,133.453074654728,216.231057170398,"Wetland"
"176","Wetland12","2",2022-10-16,0.3015,12928.6844,7.589333,62.4405,0.00197822343683744,0.616391905231984,0.617359746231984,0.00000117790643914116,0.00233016212431078,12939.0138503422,0.0000003015,0.000152409477304548,152.409477304548,246.873039965384,"Wetland"
