"Título de trazado: WL_02"
"N.º","Fecha Tiempo, GMT-05:00","Pres abs, kPa (LGR S/N: 20968506, SEN S/N: 20968506)","Temp, °C (LGR S/N: 20968506, SEN S/N: 20968506)","Acoplador separado (LGR S/N: 20968506)","Acoplador adjunto (LGR S/N: 20968506)","Host conectado (LGR S/N: 20968506)","Parado (LGR S/N: 20968506)","Final de archivo (LGR S/N: 20968506)"
453,10/17/22 06:45:00 AM,63.043,7.280,,,,,
454,10/17/22 07:00:00 AM,63.035,7.381,,,,,
455,10/17/22 07:15:00 AM,63.058,7.381,,,,,
456,10/17/22 07:30:00 AM,63.061,7.481,,,,,
457,10/17/22 07:45:00 AM,63.072,7.481,,,,,
458,10/17/22 08:00:00 AM,63.099,7.582,,,,,
459,10/17/22 08:15:00 AM,63.102,7.682,,,,,
460,10/17/22 08:30:00 AM,63.131,7.882,,,,,
461,10/17/22 08:45:00 AM,63.123,7.983,,,,,
462,10/17/22 09:00:00 AM,63.118,8.182,,,,,
463,10/17/22 09:15:00 AM,63.124,8.382,,,,,
464,10/17/22 09:30:00 AM,63.116,8.481,,,,,
465,10/17/22 09:45:00 AM,63.125,8.779,,,,,
466,10/17/22 10:00:00 AM,63.158,9.077,,,,,
467,10/17/22 10:15:00 AM,63.132,9.373,,,,,
468,10/17/22 10:30:00 AM,63.115,9.571,,,,,
469,10/17/22 10:45:00 AM,63.136,9.866,,,,,
470,10/17/22 11:00:00 AM,63.119,10.063,,,,,
471,10/17/22 11:15:00 AM,63.102,10.259,,,,,
472,10/17/22 11:30:00 AM,63.093,10.357,,,,,
473,10/17/22 11:45:00 AM,63.084,10.455,,,,,
474,10/17/22 12:00:00 PM,63.061,10.455,,,,,
475,10/17/22 12:15:00 PM,63.036,10.357,,,,,
476,10/17/22 12:30:00 PM,63.021,10.259,,,,,
477,10/17/22 12:45:00 PM,62.995,10.161,,,,,
478,10/17/22 01:00:00 PM,63.001,9.965,,,,,
479,10/17/22 01:15:00 PM,62.986,9.866,,,,,
480,10/17/22 01:30:00 PM,62.960,9.768,,,,,
481,10/17/22 01:45:00 PM,62.937,9.768,,,,,
482,10/17/22 02:00:00 PM,62.911,9.669,,,,,
483,10/17/22 02:15:00 PM,62.894,9.866,,,,,
484,10/17/22 02:30:00 PM,62.880,10.161,,,,,
485,10/17/22 02:45:00 PM,62.875,10.357,,,,,
486,10/17/22 03:00:00 PM,62.852,10.357,,,,,
487,10/17/22 03:15:00 PM,62.849,10.259,,,,,
488,10/17/22 03:30:00 PM,62.840,10.357,,,,,
489,10/17/22 03:45:00 PM,62.829,10.357,,,,,
490,10/17/22 04:00:00 PM,62.840,10.357,,,,,
491,10/17/22 04:15:00 PM,62.872,10.259,,,,,
492,10/17/22 04:30:00 PM,62.866,10.063,,,,,
493,10/17/22 04:45:00 PM,62.848,9.866,,,,,
494,10/17/22 05:00:00 PM,62.842,9.669,,,,,
495,10/17/22 05:15:00 PM,62.856,9.373,,,,,
496,10/17/22 05:30:00 PM,62.888,9.275,,,,,
497,10/17/22 05:45:00 PM,62.882,9.077,,,,,
498,10/17/22 06:00:00 PM,62.890,8.978,,,,,
499,10/17/22 06:15:00 PM,62.899,8.879,,,,,
500,10/17/22 06:30:00 PM,62.918,8.779,,,,,
501,10/17/22 06:45:00 PM,62.918,8.779,,,,,
502,10/17/22 07:00:00 PM,62.950,8.680,,,,,
503,10/17/22 07:15:00 PM,62.938,8.680,,,,,
504,10/17/22 07:30:00 PM,62.950,8.680,,,,,
505,10/17/22 07:45:00 PM,62.973,8.680,,,,,
506,10/17/22 08:00:00 PM,62.984,8.680,,,,,
507,10/17/22 08:15:00 PM,63.007,8.680,,,,,
508,10/17/22 08:30:00 PM,63.007,8.680,,,,,
509,10/17/22 08:45:00 PM,63.007,8.680,,,,,
510,10/17/22 09:00:00 PM,63.019,8.680,,,,,
511,10/17/22 09:15:00 PM,63.019,8.680,,,,,
512,10/17/22 09:30:00 PM,63.039,8.581,,,,,
513,10/17/22 09:45:00 PM,63.050,8.581,,,,,
514,10/17/22 10:00:00 PM,63.062,8.581,,,,,
515,10/17/22 10:15:00 PM,63.062,8.581,,,,,
516,10/17/22 10:30:00 PM,63.070,8.481,,,,,
517,10/17/22 10:45:00 PM,63.059,8.481,,,,,
518,10/17/22 11:00:00 PM,63.067,8.382,,,,,
519,10/17/22 11:15:00 PM,63.055,8.382,,,,,
520,10/17/22 11:30:00 PM,63.041,8.282,,,,,
521,10/17/22 11:45:00 PM,63.029,8.282,,,,,
522,10/18/22 12:00:00 AM,63.003,8.182,,,,,
523,10/18/22 12:15:00 AM,62.980,8.182,,,,,
524,10/18/22 12:30:00 AM,62.980,8.182,,,,,
525,10/18/22 12:45:00 AM,62.954,8.082,,,,,
526,10/18/22 01:00:00 AM,62.916,7.983,,,,,
527,10/18/22 01:15:00 AM,62.887,7.782,,,,,
528,10/18/22 01:30:00 AM,62.884,7.682,,,,,
529,10/18/22 01:45:00 AM,62.881,7.582,,,,,
530,10/18/22 02:00:00 AM,62.877,7.481,,,,,
531,10/18/22 02:15:00 AM,62.866,7.481,,,,,
532,10/18/22 02:30:00 AM,62.854,7.481,,,,,
533,10/18/22 02:45:00 AM,62.846,7.582,,,,,
534,10/18/22 03:00:00 AM,62.861,7.682,,,,,
535,10/18/22 03:15:00 AM,62.852,7.782,,,,,
536,10/18/22 03:30:00 AM,62.867,7.882,,,,,
537,10/18/22 03:45:00 AM,62.867,7.882,,,,,
538,10/18/22 04:00:00 AM,62.856,7.882,,,,,
539,10/18/22 04:15:00 AM,62.859,7.983,,,,,
540,10/18/22 04:30:00 AM,62.859,7.983,,,,,
541,10/18/22 04:45:00 AM,62.859,7.983,,,,,
542,10/18/22 05:00:00 AM,62.870,7.983,,,,,
543,10/18/22 05:15:00 AM,62.870,7.983,,,,,
544,10/18/22 05:30:00 AM,62.882,7.983,,,,,
545,10/18/22 05:45:00 AM,62.905,7.983,,,,,
546,10/18/22 06:00:00 AM,62.905,7.983,,,,,
547,10/18/22 06:15:00 AM,62.916,7.983,,,,,
548,10/18/22 06:30:00 AM,62.936,7.882,,,,,
549,10/18/22 06:45:00 AM,62.948,7.882,,,,,
550,10/18/22 07:00:00 AM,62.985,7.983,,,,,
551,10/18/22 07:15:00 AM,62.974,7.983,,,,,
552,10/18/22 07:30:00 AM,63.008,7.983,,,,,
553,10/18/22 07:45:00 AM,63.023,8.082,,,,,
554,10/18/22 08:00:00 AM,63.038,8.182,,,,,
555,10/18/22 08:15:00 AM,63.038,8.182,,,,,
556,10/18/22 08:30:00 AM,63.052,8.282,,,,,
557,10/18/22 08:45:00 AM,63.064,8.282,,,,,
558,10/18/22 09:00:00 AM,63.078,8.382,,,,,
559,10/18/22 09:15:00 AM,63.093,8.481,,,,,
560,10/18/22 09:30:00 AM,63.099,8.680,,,,,
561,10/18/22 09:45:00 AM,63.102,8.779,,,,,
562,10/18/22 10:00:00 AM,63.120,8.978,,,,,
563,10/18/22 10:15:00 AM,63.112,9.077,,,,,
564,10/18/22 10:30:00 AM,63.129,9.275,,,,,
565,10/18/22 10:45:00 AM,63.098,9.373,,,,,
566,10/18/22 11:00:00 AM,63.104,9.571,,,,,
567,10/18/22 11:15:00 AM,63.095,9.669,,,,,
568,10/18/22 11:30:00 AM,63.072,9.669,,,,,
569,10/18/22 11:45:00 AM,63.067,9.866,,,,,
570,10/18/22 12:00:00 PM,63.053,10.161,,,,,
571,10/18/22 12:15:00 PM,63.041,10.553,,,,,
572,10/18/22 12:30:00 PM,63.018,10.944,,,,,
573,10/18/22 12:45:00 PM,63.001,11.139,,,,,
574,10/18/22 01:00:00 PM,62.990,11.139,,,,,
575,10/18/22 01:15:00 PM,62.955,11.139,,,,,
576,10/18/22 01:30:00 PM,62.944,11.139,,,,,
577,10/18/22 01:45:00 PM,62.941,11.041,,,,,
578,10/18/22 02:00:00 PM,62.932,11.139,,,,,
579,10/18/22 02:15:00 PM,62.898,11.139,,,,,
580,10/18/22 02:30:00 PM,62.895,11.041,,,,,
581,10/18/22 02:45:00 PM,62.880,10.944,,,,,
582,10/18/22 03:00:00 PM,62.878,10.846,,,,,
583,10/18/22 03:15:00 PM,62.860,10.651,,,,,
584,10/18/22 03:30:00 PM,62.846,10.553,,,,,
585,10/18/22 03:45:00 PM,62.840,10.357,,,,,
586,10/18/22 04:00:00 PM,62.860,10.259,,,,,
587,10/18/22 04:15:00 PM,62.880,10.161,,,,,
588,10/18/22 04:30:00 PM,62.866,10.063,,,,,
589,10/18/22 04:45:00 PM,62.874,9.965,,,,,
590,10/18/22 05:00:00 PM,62.906,9.866,,,,,
591,10/18/22 05:15:00 PM,62.891,9.768,,,,,
592,10/18/22 05:30:00 PM,62.923,9.669,,,,,
593,10/18/22 05:45:00 PM,62.931,9.571,,,,,
594,10/18/22 06:00:00 PM,62.928,9.472,,,,,
595,10/18/22 06:15:00 PM,62.948,9.373,,,,,
596,10/18/22 06:30:00 PM,62.945,9.275,,,,,
597,10/18/22 06:45:00 PM,62.957,9.275,,,,,
598,10/18/22 07:00:00 PM,62.965,9.176,,,,,
599,10/18/22 07:15:00 PM,63.000,9.176,,,,,
600,10/18/22 07:30:00 PM,63.008,9.077,,,,,
601,10/18/22 07:45:00 PM,63.008,9.077,,,,,
602,10/18/22 08:00:00 PM,63.028,8.978,,,,,
603,10/18/22 08:15:00 PM,63.036,8.879,,,,,
604,10/18/22 08:30:00 PM,63.045,8.779,,,,,
605,10/18/22 08:45:00 PM,63.053,8.680,,,,,
606,10/18/22 09:00:00 PM,63.085,8.581,,,,,
607,10/18/22 09:15:00 PM,63.096,8.581,,,,,
608,10/18/22 09:30:00 PM,63.096,8.581,,,,,
609,10/18/22 09:45:00 PM,63.093,8.481,,,,,
610,10/18/22 10:00:00 PM,63.093,8.481,,,,,
611,10/18/22 10:15:00 PM,63.093,8.481,,,,,
612,10/18/22 10:30:00 PM,63.104,8.481,,,,,
613,10/18/22 10:45:00 PM,63.116,8.481,,,,,
614,10/18/22 11:00:00 PM,63.104,8.481,,,,,
615,10/18/22 11:15:00 PM,63.081,8.481,,,,,
616,10/18/22 11:30:00 PM,63.104,8.481,,,,,
617,10/18/22 11:45:00 PM,63.081,8.481,,,,,
618,10/19/22 12:00:00 AM,63.059,8.481,,,,,
619,10/19/22 12:15:00 AM,63.081,8.481,,,,,
620,10/19/22 12:30:00 AM,63.081,8.481,,,,,
621,10/19/22 12:45:00 AM,63.090,8.382,,,,,
622,10/19/22 01:00:00 AM,63.092,8.082,,,,,
623,10/19/22 01:15:00 AM,63.077,7.983,,,,,
624,10/19/22 01:30:00 AM,63.082,7.782,,,,,
625,10/19/22 01:45:00 AM,63.071,7.782,,,,,
626,10/19/22 02:00:00 AM,63.082,7.782,,,,,
627,10/19/22 02:15:00 AM,63.071,7.782,,,,,
628,10/19/22 02:30:00 AM,63.051,7.882,,,,,
629,10/19/22 02:45:00 AM,63.051,7.882,,,,,
630,10/19/22 03:00:00 AM,63.085,7.882,,,,,
631,10/19/22 03:15:00 AM,63.108,7.882,,,,,
632,10/19/22 03:30:00 AM,63.120,7.882,,,,,
633,10/19/22 03:45:00 AM,63.151,7.782,,,,,
634,10/19/22 04:00:00 AM,63.163,7.782,,,,,
635,10/19/22 04:15:00 AM,63.174,7.782,,,,,
636,10/19/22 04:30:00 AM,63.197,7.782,,,,,
637,10/19/22 04:45:00 AM,63.220,7.782,,,,,
638,10/19/22 05:00:00 AM,63.292,7.882,,,,,
639,10/19/22 05:15:00 AM,63.292,7.882,,,,,
640,10/19/22 05:30:00 AM,63.346,7.782,,,,,
641,10/19/22 05:45:00 AM,63.404,7.782,,,,,
642,10/19/22 06:00:00 AM,63.466,7.582,,,,,
643,10/19/22 06:15:00 AM,63.463,7.481,,,,,
644,10/19/22 06:30:00 AM,63.520,7.481,,,,,
645,10/19/22 06:45:00 AM,63.563,7.381,,,,,
646,10/19/22 07:00:00 AM,63.644,7.381,,,,,
647,10/19/22 07:15:00 AM,63.675,7.280,,,,,
648,10/19/22 07:30:00 AM,63.717,7.179,,,,,
649,10/19/22 07:45:00 AM,63.844,7.179,,,,,
650,10/19/22 08:00:00 AM,63.921,7.079,,,,,
651,10/19/22 08:15:00 AM,63.921,7.079,,,,,
652,10/19/22 08:30:00 AM,64.013,7.079,,,,,
653,10/19/22 08:45:00 AM,64.013,7.079,,,,,
654,10/19/22 09:00:00 AM,64.062,7.179,,,,,
655,10/19/22 09:15:00 AM,64.108,7.179,,,,,
656,10/19/22 09:30:00 AM,64.111,7.280,,,,,
657,10/19/22 09:45:00 AM,64.175,7.481,,,,,
658,10/19/22 10:00:00 AM,64.182,7.682,,,,,
659,10/19/22 10:15:00 AM,64.226,7.983,,,,,
660,10/19/22 10:30:00 AM,64.255,8.182,,,,,
661,10/19/22 10:45:00 AM,64.227,8.382,,,,,
662,10/19/22 11:00:00 AM,64.291,8.581,,,,,
663,10/19/22 11:15:00 AM,64.327,8.978,,,,,
664,10/19/22 11:30:00 AM,64.282,9.373,,,,,
665,10/19/22 11:45:00 AM,64.305,9.768,,,,,
666,10/19/22 12:00:00 PM,64.323,9.965,,,,,
667,10/19/22 12:15:00 PM,64.363,10.161,,,,,
668,10/19/22 12:30:00 PM,64.289,10.357,,,,,
669,10/19/22 12:45:00 PM,64.263,10.651,,,,,
670,10/19/22 01:00:00 PM,64.206,11.041,,,,,
671,10/19/22 01:15:00 PM,64.226,11.722,,,,,
672,10/19/22 01:30:00 PM,64.216,12.594,,,,,
673,10/19/22 01:45:00 PM,64.080,13.076,,,,,
674,10/19/22 02:00:00 PM,64.077,13.365,,,,,
675,10/19/22 02:15:00 PM,63.973,13.365,,,,,
676,10/19/22 02:30:00 PM,64.004,13.654,,,,,
677,10/19/22 02:45:00 PM,63.972,13.750,,,,,
678,10/19/22 03:00:00 PM,63.923,13.654,,,,,
679,10/19/22 03:15:00 PM,63.892,13.365,,,,,
680,10/19/22 03:30:00 PM,63.850,13.076,,,,,
681,10/19/22 03:45:00 PM,63.830,12.787,,,,,
682,10/19/22 04:00:00 PM,63.799,12.497,,,,,
683,10/19/22 04:15:00 PM,63.814,12.207,,,,,
684,10/19/22 04:30:00 PM,63.751,12.013,,,,,
685,10/19/22 04:45:00 PM,63.745,11.819,,,,,
686,10/19/22 04:58:19 PM,,,,Registrado,,,
687,10/19/22 04:58:53 PM,,,,,Registrado,,
688,10/19/22 04:58:55 PM,,,Registrado,,,,
689,10/19/22 04:58:57 PM,,,,Registrado,,,
690,10/19/22 04:58:58 PM,,,,,Registrado,,
691,10/19/22 04:59:07 PM,,,,,,Registrado,Registrado
